gbifID,scientificName,decimalLatitude,decimalLongitude,day,month,year
2814367279,"Canis latrans Say, 1823",40.061451,-105.193605,10,12,2017
2814359345,"Canis latrans Say, 1823",30.253572,-88.073252,27,6,2020
2814357055,"Canis latrans Say, 1823",34.776387,-111.756133,6,7,2020
2814355588,"Canis latrans Say, 1823",34.9342,-119.400518,16,6,2020
2814353711,"Canis latrans Say, 1823",32.633515,-116.943688,6,7,2020
2814347209,"Canis latrans Say, 1823",37.850338,-122.538977,3,7,2020
2814343635,"Canis latrans Say, 1823",34.139729,-118.035345,28,6,2020
2814339253,"Canis latrans Say, 1823",35.089138,-109.787666,1,6,2018
2814338764,"Canis latrans Say, 1823",43.042874,-88.012332,22,3,2020
2814333322,"Canis latrans Say, 1823",38.576226,-121.470435,7,9,2019
2814328822,"Canis latrans Say, 1823",47.37367,-122.570342,22,5,2020
2814328622,"Canis latrans Say, 1823",37.318769,-122.027745,16,6,2020
2814327342,"Canis latrans Say, 1823",34.118725,-118.294631,3,5,2020
2814318887,"Canis latrans Say, 1823",34.685157,-86.64894,9,2,2017
2814318728,"Canis latrans Say, 1823",38.830076,-106.828338,11,8,2016
2814313487,"Canis latrans Say, 1823",31.822863,-106.56192,5,7,2020
2814310937,"Canis latrans Say, 1823",32.990363,-96.734522,28,6,2020
2814309780,"Canis latrans Say, 1823",33.057097,-117.073737,9,7,2020
2814309634,"Canis latrans Say, 1823",26.228015,-80.18777,26,5,2020
2814309409,"Canis latrans Say, 1823",47.913998,-121.946523,24,6,2020
2814304476,"Canis latrans Say, 1823",44.758409,-110.736777,22,6,2020
2814302468,"Canis latrans Say, 1823",37.173238,-121.481115,28,6,2020
2814300283,"Canis latrans Say, 1823",40.172435,-105.255207,30,4,2020
2814298531,"Canis latrans Say, 1823",34.988479,-80.887608,5,6,2020
2814297411,"Canis latrans Say, 1823",26.228015,-80.18777,23,4,2020
2814290700,"Canis latrans Say, 1823",42.512966,-71.291952,6,7,2020
2814287040,"Canis latrans Say, 1823",38.352198,-122.523352,1,4,2020
2814285545,"Canis latrans Say, 1823",33.07003,-116.60289,5,7,2014
2814272459,"Canis latrans Say, 1823",38.94218,-119.993795,8,7,2020
2814271669,"Canis latrans Say, 1823",37.844405,-122.551296,23,6,2020
2814271497,"Canis latrans Say, 1823",29.035274,-98.999275,3,6,2020
2814270808,"Canis latrans Say, 1823",33.595513,-117.264286,5,7,2020
2814266906,"Canis latrans Say, 1823",37.734922,-119.594443,21,12,2019
2814266705,"Canis latrans Say, 1823",26.228015,-80.18777,6,5,2020
2814263074,"Canis latrans Say, 1823",33.036278,-117.062278,7,7,2020
2814262791,"Canis latrans Say, 1823",37.664192,-118.798873,4,7,2020
2814261862,"Canis latrans Say, 1823",40.101012,-75.243053,4,7,2020
2814258424,"Canis latrans Say, 1823",39.619671,-86.165002,19,6,2020
2814257748,"Canis latrans Say, 1823",34.135425,-118.320414,13,6,2020
2814257030,"Canis latrans Say, 1823",43.716198,-72.332298,18,6,2020
2814255694,"Canis latrans Say, 1823",34.156143,-118.293641,30,6,2020
2814254850,"Canis latrans Say, 1823",36.973658,-119.624955,8,7,2020
2814254631,"Canis latrans Say, 1823",42.459788,-76.459933,7,7,2020
2814252758,"Canis latrans Say, 1823",48.160247,-117.871343,9,7,2020
2814251899,"Canis latrans Say, 1823",44.8116,-110.732017,25,6,2020
2814236818,"Canis latrans Say, 1823",36.640174,-117.036837,28,5,2014
2814235241,"Canis latrans Say, 1823",42.994628,-89.413903,6,6,2020
2814232404,"Canis latrans Say, 1823",39.471389,-116.634722,13,7,2019
2814223867,"Canis latrans Say, 1823",44.977581,-68.512286,26,6,2020
2814222248,"Canis latrans Say, 1823",32.836216,-96.708108,3,7,2020
2814219293,"Canis latrans Say, 1823",43.06747,-89.445197,2,7,2020
2814215802,"Canis latrans Say, 1823",34.100624,-118.01327,27,6,2020
2814215341,"Canis latrans Say, 1823",42.488366,-70.928147,17,11,2018
2814213149,"Canis latrans Say, 1823",34.182645,-118.670348,27,6,2020
2814210511,"Canis latrans Say, 1823",37.993493,-122.211943,7,7,2020
2814208227,"Canis latrans Say, 1823",34.158654,-118.087613,7,7,2020
2814203511,"Canis latrans Say, 1823",42.167698,-70.768816,1,9,2013
2814189241,"Canis latrans Say, 1823",30.545487,-97.721599,25,6,2020
2814186964,"Canis latrans Say, 1823",42.656414,-70.597057,10,5,2020
2814186100,"Canis latrans Say, 1823",44.019563,-122.994363,4,7,2020
2814182051,"Canis latrans Say, 1823",47.37367,-122.570342,24,5,2020
2814177332,"Canis latrans Say, 1823",43.908121,-72.266949,4,6,2020
2814173377,"Canis latrans Say, 1823",38.352198,-122.523352,28,2,2020
2814170068,"Canis latrans Say, 1823",33.681682,-117.899096,28,6,2020
2814167493,"Canis latrans Say, 1823",26.228015,-80.18777,29,3,2020
2814166176,"Canis latrans Say, 1823",46.943928,-103.502297,29,5,2020
2814164824,"Canis latrans Say, 1823",32.848591,-117.020918,3,7,2020
2814164584,"Canis latrans Say, 1823",34.342658,-118.110005,1,7,2020
2814151002,"Canis latrans Say, 1823",32.817937,-117.053831,29,6,2020
2814139906,"Canis latrans Say, 1823",33.578557,-117.632677,2,7,2020
2814135655,"Canis latrans Say, 1823",33.052104,-117.241723,28,6,2020
2814127976,"Canis latrans Say, 1823",38.121837,-122.931296,5,7,2020
2814120710,"Canis latrans Say, 1823",34.071456,-118.559433,1,7,2020
2814120622,"Canis latrans Say, 1823",47.37367,-122.570342,24,5,2020
2814115331,"Canis latrans Say, 1823",36.995266,-121.991367,26,6,2020
2814113725,"Canis latrans Say, 1823",36.837381,-121.454998,26,6,2020
2814104794,"Canis latrans Say, 1823",32.687582,-97.37355,9,7,2020
2814101054,"Canis latrans Say, 1823",38.978173,-77.269537,19,6,2020
2814094490,"Canis latrans Say, 1823",37.766295,-122.488499,3,7,2020
2814093641,"Canis latrans Say, 1823",34.203442,-118.313049,7,7,2020
2814088217,"Canis latrans Say, 1823",34.093327,-118.43948,23,6,2020
2814085501,"Canis latrans Say, 1823",35.850541,-106.492345,13,9,2019
2814082612,"Canis latrans Say, 1823",41.937045,-70.673152,3,3,2020
2814080202,"Canis latrans Say, 1823",37.030999,-117.340695,28,5,2014
2814079616,"Canis latrans Say, 1823",34.196589,-116.386686,4,7,2020
2814079327,"Canis latrans Say, 1823",42.655658,-70.60272,6,2,2020
2814076764,"Canis latrans Say, 1823",37.769645,-122.472755,2,7,2020
2814076684,"Canis latrans Say, 1823",40.856388,-104.525775,30,11,2018
2814063805,"Canis latrans Say, 1823",37.35495,-122.243187,6,7,2020
2814061942,"Canis latrans Say, 1823",45.162092,-123.950988,2,7,2020
2814048615,"Canis latrans Say, 1823",39.965363,-105.180215,11,6,2020
2814044583,"Canis latrans Say, 1823",26.228015,-80.18777,3,4,2020
2814041684,"Canis latrans Say, 1823",37.631092,-122.480671,7,7,2020
2814031509,"Canis latrans Say, 1823",37.735662,-121.913901,7,9,2019
2814029696,"Canis latrans Say, 1823",33.236041,-111.770264,26,6,2020
2814029517,"Canis latrans Say, 1823",41.50867,-72.696983,15,5,2020
2814024362,"Canis latrans Say, 1823",44.596947,-69.310312,10,5,2018
2814020149,"Canis latrans Say, 1823",41.85107,-70.607883,1,7,2020
2814019281,"Canis latrans Say, 1823",48.145082,-117.873757,9,7,2020
2814018678,"Canis latrans Say, 1823",43.596995,-72.609541,4,9,2013
2814017407,"Canis latrans Say, 1823",30.285403,-97.779826,31,8,2019
2814017180,"Canis latrans Say, 1823",37.602857,-121.703425,30,6,2020
2814016029,"Canis latrans Say, 1823",34.096875,-77.8766,22,4,2020
2814015725,"Canis latrans Say, 1823",45.187715,-117.859782,23,6,2020
2814011185,"Canis latrans Say, 1823",34.132011,-118.178289,5,7,2020
2814011153,"Canis latrans Say, 1823",30.474739,-97.256076,4,7,2020
2814004400,"Canis latrans thamnos Jackson, 1949",42.256343,-83.708812,5,4,2020
2814001494,"Canis latrans Say, 1823",33.425609,-114.631438,4,6,2016
2814000396,"Canis latrans Say, 1823",37.572244,-118.699832,28,6,2020
2813998464,"Canis latrans Say, 1823",48.074154,-117.826849,9,7,2020
2813998148,"Canis latrans Say, 1823",41.508706,-72.697023,2,3,2020
2813994559,"Canis latrans Say, 1823",39.631921,-104.841595,10,5,2020
2813994361,"Canis latrans Say, 1823",34.070946,-118.559144,25,6,2020
2813990486,"Canis latrans Say, 1823",38.665146,-77.207745,25,4,2020
2813989793,"Canis latrans Say, 1823",38.15305,-122.938443,28,6,2020
2813986268,"Canis latrans Say, 1823",39.812582,-104.821682,13,12,2017
2813983895,"Canis latrans Say, 1823",36.621944,-121.938056,30,6,2020
2813983381,"Canis latrans Say, 1823",36.45607,-116.870342,28,6,2020
2813982364,"Canis latrans Say, 1823",42.476775,-70.912217,13,2,2019
2813982100,"Canis latrans Say, 1823",43.06747,-89.445197,30,6,2020
2813981925,"Canis latrans Say, 1823",32.85307,-117.229408,29,6,2020
2813980286,"Canis latrans Say, 1823",26.228015,-80.18777,29,6,2020
2813977497,"Canis latrans Say, 1823",32.817967,-117.054031,29,6,2020
2813959471,"Canis latrans Say, 1823",47.672433,-122.304969,25,6,2020
2813959158,"Canis latrans Say, 1823",37.524964,-122.508584,29,6,2020
2813954655,"Canis latrans Say, 1823",37.831483,-122.523072,28,6,2020
2813949155,"Canis latrans Say, 1823",45.958274,-123.950892,26,6,2020
2813946454,"Canis latrans Say, 1823",44.700429,-110.037527,20,2,2014
2813943963,"Canis latrans Say, 1823",39.361139,-120.250631,26,6,2020
2813943133,"Canis latrans Say, 1823",34.083328,-118.24675,26,6,2020
2813942791,"Canis latrans Say, 1823",48.234962,-118.031853,25,6,2020
2813941872,"Canis latrans Say, 1823",41.627633,-87.109908,26,6,2020
2813928825,"Canis latrans Say, 1823",43.641053,-116.186285,25,6,2020
2813926048,"Canis latrans Say, 1823",46.041248,-104.001143,14,5,2020
2813905912,"Canis latrans Say, 1823",37.798856,-122.453964,26,6,2020
2813905497,"Canis latrans Say, 1823",37.504014,-122.495171,15,4,2020
2813902930,"Canis latrans Say, 1823",31.844816,-109.424989,15,6,2020
2813900483,"Canis latrans Say, 1823",40.813523,-80.656197,3,5,2020
2813890000,"Canis latrans Say, 1823",30.502488,-97.649252,25,6,2020
2813885368,"Canis latrans Say, 1823",34.978628,-106.678392,8,2,2019
2813884247,"Canis latrans Say, 1823",34.1209,-118.104714,25,6,2020
2813877844,"Canis latrans Say, 1823",30.483596,-97.735093,21,6,2020
2813871433,"Canis latrans Say, 1823",27.85693,-81.376053,18,1,2020
2813861250,"Canis latrans Say, 1823",43.070684,-72.655384,3,7,2020
2804500026,"Canis latrans Say, 1823",31.154641,-100.011392,21,11,2017
2804498936,"Canis latrans Say, 1823",,,1,3,2005
2804498232,"Canis latrans Say, 1823",,,12,1,2004
2804497001,"Canis latrans Say, 1823",,,2,1,2008
2804493701,"Canis latrans Say, 1823",,,1,3,2003
2804492527,"Canis latrans Say, 1823",30.431579,-98.378417,25,2,2002
2804492300,"Canis latrans Say, 1823",,,1,3,2005
2804491852,"Canis latrans Say, 1823",31.660125,-98.921971,19,3,2008
2804490736,"Canis latrans Say, 1823",,,28,4,2002
2804489900,"Canis latrans Say, 1823",,,7,10,2001
2804489681,"Canis latrans Say, 1823",,,1,3,2003
2804486445,"Canis latrans Say, 1823",,,3,6,2004
2804486218,"Canis latrans Say, 1823",31.602363,-100.3575,6,10,2007
2804485734,"Canis latrans Say, 1823",,,1,3,2005
2804485194,"Canis latrans Say, 1823",30.47513,-98.378432,28,11,2003
2804481441,"Canis latrans Say, 1823",,,5,1,2004
2804481055,"Canis latrans Say, 1823",32.688185,-97.714722,26,2,2001
2803170364,"Canis latrans Say, 1823",34.016136,-98.53633,25,6,2020
2803158609,"Canis latrans Say, 1823",38.206698,-85.844389,16,4,2020
2803154146,"Canis latrans Say, 1823",30.504373,-97.735361,15,6,2020
2803145553,"Canis latrans Say, 1823",37.783971,-122.506905,13,6,2020
2803144356,"Canis latrans Say, 1823",37.773288,-122.463678,24,6,2020
2803143731,"Canis latrans Say, 1823",40.523522,-105.114198,7,11,2017
2803140341,"Canis latrans Say, 1823",44.912552,-93.190726,20,6,2020
2803138364,"Canis latrans Say, 1823",34.164387,-117.312383,13,6,2020
2803127241,"Canis latrans Say, 1823",41.370481,-72.628219,24,6,2020
2803126617,"Canis latrans Say, 1823",37.828074,-120.135875,26,5,2020
2803121588,"Canis latrans Say, 1823",45.596544,-122.697972,13,6,2020
2803119399,"Canis latrans Say, 1823",45.610833,-122.769722,18,6,2020
2803118449,"Canis latrans Say, 1823",34.151536,-118.223695,21,6,2020
2803118302,"Canis latrans Say, 1823",42.214619,-87.806736,14,6,2018
2803104743,"Canis latrans Say, 1823",41.985761,-87.688569,15,1,2020
2803098952,"Canis latrans Say, 1823",38.903347,-120.038167,13,6,2020
2803090583,"Canis latrans Say, 1823",35.6719,-117.6169,10,6,2018
2803077602,"Canis latrans Say, 1823",30.300289,-95.803874,12,6,2020
2803077584,"Canis latrans Say, 1823",43.036857,-87.928031,15,6,2020
2803076868,"Canis latrans Say, 1823",33.098539,-116.471304,18,6,2020
2803071830,"Canis latrans Say, 1823",42.201881,-118.627798,20,6,2020
2803071666,"Canis latrans Say, 1823",44.888467,-93.102944,22,6,2020
2803061140,"Canis latrans Say, 1823",39.897737,-105.253595,25,6,2020
2803059574,"Canis latrans Say, 1823",34.091895,-111.359092,16,6,2020
2803050369,"Canis latrans Say, 1823",42.47709,-71.535829,17,6,2020
2803042337,"Canis latrans Say, 1823",44.91512,-93.187734,25,6,2020
2803040946,"Canis latrans Say, 1823",32.751775,-117.059451,22,6,2020
2803038959,"Canis latrans Say, 1823",37.7,-119.59,17,6,2020
2803036678,"Canis latrans Say, 1823",43.545592,-103.481579,19,6,2020
2803036557,"Canis latrans Say, 1823",37.874337,-121.988729,15,6,2020
2803032813,"Canis latrans Say, 1823",33.861012,-117.89003,18,6,2020
2803026426,"Canis latrans Say, 1823",32.741377,-116.969877,11,6,2020
2803024687,"Canis latrans Say, 1823",38.498019,-121.581767,16,6,2020
2803024580,"Canis latrans Say, 1823",33.101147,-116.70321,15,6,2020
2803017674,"Canis latrans Say, 1823",33.046695,-116.936073,14,6,2020
2803015620,"Canis latrans Say, 1823",37.743295,-122.415245,24,4,2020
2803007804,"Canis latrans Say, 1823",35.819437,-97.446037,19,5,2020
2803001532,"Canis latrans Say, 1823",37.699138,-119.586487,17,6,2020
2802998382,"Canis latrans Say, 1823",39.798252,-83.922932,1,6,2020
2802997200,"Canis latrans Say, 1823",31.823397,-106.56327,16,6,2020
2802994291,"Canis latrans Say, 1823",42.187742,-70.751678,17,6,2020
2802984300,"Canis latrans Say, 1823",34.086886,-118.28367,21,6,2020
2802981171,"Canis latrans Say, 1823",41.89225,-88.472301,23,6,2020
2802973589,"Canis latrans Say, 1823",37.906234,-122.25793,19,6,2020
2802964056,"Canis latrans Say, 1823",26.219217,-97.349269,19,6,2020
2802939389,"Canis latrans Say, 1823",33.051052,-96.928795,14,4,2019
2802939251,"Canis latrans Say, 1823",34.273549,-118.332899,13,6,2020
2802939192,"Canis latrans Say, 1823",30.475926,-97.687083,8,6,2020
2802928885,"Canis latrans Say, 1823",39.818321,-105.372494,11,6,2020
2802925125,"Canis latrans Say, 1823",44.92404,-110.286331,7,6,2020
2802923996,"Canis latrans Say, 1823",34.86974,-111.76099,30,12,2018
2802923014,"Canis latrans Say, 1823",34.480854,-110.727781,11,6,2020
2802911232,"Canis latrans Say, 1823",30.421911,-97.742097,8,6,2020
2802909419,"Canis latrans Say, 1823",41.905445,-89.383133,24,6,2020
2802903070,"Canis latrans Say, 1823",46.341697,-87.06022,16,6,2020
2802901243,"Canis latrans Say, 1823",47.671938,-122.335105,17,6,2020
2802893006,"Canis latrans Say, 1823",48.813292,-122.634552,11,6,2020
2802889880,"Canis latrans Say, 1823",34.071414,-118.559463,22,6,2020
2802889673,"Canis latrans Say, 1823",34.072178,-118.561212,20,6,2020
2802887491,"Canis latrans Say, 1823",43.80505,-72.437661,23,6,2020
2802885930,"Canis latrans Say, 1823",37.863638,-121.928695,13,6,2020
2802884356,"Canis latrans Say, 1823",34.073692,-118.55268,24,6,2020
2802880420,"Canis latrans Say, 1823",37.509933,-122.505165,22,6,2020
2802867825,"Canis latrans Say, 1823",30.487256,-97.738198,10,6,2020
2802867785,"Canis latrans Say, 1823",47.565312,-122.123462,27,5,2020
2802866513,"Canis latrans Say, 1823",33.680735,-112.222549,25,6,2020
2802851409,"Canis latrans Say, 1823",39.004172,-77.168762,20,12,2019
2802844983,"Canis latrans Say, 1823",33.0382,-116.953012,21,2,2014
2802842377,"Canis latrans Say, 1823",30.64136,-97.627139,23,6,2020
2802841850,"Canis latrans Say, 1823",40.722907,-96.627387,22,6,2020
2802838040,"Canis latrans Say, 1823",43.037181,-88.087669,29,3,2020
2802833969,"Canis latrans Say, 1823",36.137553,-97.016991,13,3,2020
2802827942,"Canis latrans Say, 1823",41.932176,-73.022899,5,11,2019
2802825331,"Canis latrans Say, 1823",41.608851,-72.235208,22,3,2018
2802822373,"Canis latrans Say, 1823",47.79673,-122.378998,8,6,2020
2802812153,"Canis latrans Say, 1823",40.995889,-112.197964,9,7,2018
2802805769,"Canis latrans Say, 1823",30.831436,-103.97153,2,7,2017
2802802981,"Canis latrans Say, 1823",30.562166,-97.743901,17,6,2020
2802802396,"Canis latrans Say, 1823",34.106195,-118.242757,17,6,2020
2802800552,"Canis latrans Say, 1823",42.069539,-72.614812,14,4,2020
2802800048,"Canis latrans Say, 1823",31.836764,-110.35741,31,5,2020
2802797520,"Canis latrans Say, 1823",33.105553,-116.706875,14,6,2020
2802797369,"Canis latrans Say, 1823",37.384197,-122.175178,13,6,2020
2802792565,"Canis latrans Say, 1823",34.244438,-118.480489,16,6,2020
2802792043,"Canis latrans Say, 1823",38.23819,-122.145907,9,7,2013
2802789021,"Canis latrans Say, 1823",38.564162,-121.628208,19,8,2018
2802787756,"Canis latrans thamnos Jackson, 1949",42.467294,-71.307151,25,2,2007
2802786675,"Canis latrans Say, 1823",30.123433,-81.542642,16,6,2020
2802784928,"Canis latrans Say, 1823",33.045914,-116.936058,14,6,2020
2802774413,"Canis latrans Say, 1823",32.203727,-110.989327,21,6,2020
2802772021,"Canis latrans Say, 1823",35.814842,-82.597049,14,4,2020
2802771063,"Canis latrans Say, 1823",37.637963,-121.771943,3,1,2020
2802770042,"Canis latrans Say, 1823",34.048826,-118.006309,11,6,2020
2802764128,"Canis latrans Say, 1823",41.86404,-88.053574,23,6,2020
2802763021,"Canis latrans Say, 1823",32.868992,-117.178903,2,6,2020
2802761120,"Canis latrans Say, 1823",27.870883,-82.845672,17,6,2020
2802753275,"Canis latrans Say, 1823",34.191383,-96.729529,6,1,2019
2802753037,"Canis latrans Say, 1823",28.5033,-81.100436,22,6,2020
2802750825,"Canis latrans Say, 1823",39.651785,-119.854734,9,6,2020
2802750072,"Canis latrans Say, 1823",37.794572,-122.45702,22,5,2020
2802742548,"Canis latrans Say, 1823",41.607742,-87.284946,16,5,2020
2802739617,"Canis latrans Say, 1823",37.561321,-105.71082,18,6,2020
2802738906,"Canis latrans Say, 1823",26.73156,-81.907425,16,6,2020
2802736987,"Canis latrans Say, 1823",30.532135,-97.78537,13,6,2020
2802735577,"Canis latrans Say, 1823",43.643159,-72.411743,5,6,2020
2802734952,"Canis latrans Say, 1823",45.515654,-122.712755,20,6,2020
2802734094,"Canis latrans Say, 1823",34.07894,-118.244187,17,6,2020
2802732259,"Canis latrans Say, 1823",39.553099,-105.098969,17,6,2020
2802731952,"Canis latrans Say, 1823",39.647989,-111.895425,15,6,2020
2802730999,"Canis latrans Say, 1823",32.87992,-96.803958,15,6,2020
2802719267,"Canis latrans Say, 1823",36.440231,-121.791143,19,4,2020
2802717461,"Canis latrans Say, 1823",42.8695,-121.802485,11,6,2020
2802710590,"Canis latrans Say, 1823",29.240484,-96.705111,16,2,2020
2802708140,"Canis latrans Say, 1823",46.160552,-123.925024,12,6,2020
2802703515,"Canis latrans Say, 1823",33.680539,-112.222615,25,6,2020
2802698720,"Canis latrans Say, 1823",34.115859,-117.744047,22,6,2020
2802698152,"Canis latrans Say, 1823",44.937988,-110.443733,15,6,2020
2802698087,"Canis latrans Say, 1823",34.192665,-118.139648,24,6,2020
2802697215,"Canis latrans Say, 1823",30.10033,-82.809029,4,6,2020
2802690905,"Canis latrans Say, 1823",39.939683,-105.109208,14,6,2020
2802690080,"Canis latrans Say, 1823",42.79238,-70.871042,17,6,2020
2802687594,"Canis latrans Say, 1823",35.576029,-83.501199,16,6,2020
2802682664,"Canis latrans Say, 1823",35.80682,-82.469113,16,6,2020
2802667033,"Canis latrans Say, 1823",37.787793,-122.499597,23,6,2020
2802662233,"Canis latrans Say, 1823",43.643159,-72.411743,6,6,2020
2802660958,"Canis latrans Say, 1823",38.317972,-77.50663,15,6,2020
2802640399,"Canis latrans Say, 1823",39.744155,-121.981297,21,6,2020
2802638246,"Canis latrans Say, 1823",42.275263,-122.803479,24,6,2020
2802637363,"Canis latrans Say, 1823",37.713458,-122.379358,10,6,2020
2802628247,"Canis latrans Say, 1823",37.991088,-122.202829,17,6,2020
2802624504,"Canis latrans Say, 1823",27.187893,-81.352442,16,5,2020
2802602514,"Canis latrans Say, 1823",44.914508,-110.266997,20,2,2014
2802599609,"Canis latrans thamnos Jackson, 1949",42.61213,-83.026211,26,4,2020
2802598152,"Canis latrans Say, 1823",31.82452,-106.565617,13,6,2020
2802594093,"Canis latrans Say, 1823",31.288763,-89.216462,11,6,2020
2802592865,"Canis latrans Say, 1823",39.522919,-118.512986,31,1,2020
2802589879,"Canis latrans Say, 1823",42.65762,-70.600912,6,6,2020
2802585570,"Canis latrans Say, 1823",34.97135,-106.677068,9,2,2019
2802573930,"Canis latrans Say, 1823",35.064989,-109.782602,25,11,2016
2802573496,"Canis latrans Say, 1823",39.733242,-104.768012,20,6,2019
2802569495,"Canis latrans Say, 1823",39.733085,-104.768228,3,3,2018
2802567889,"Canis latrans Say, 1823",37.603622,-122.508329,25,9,2018
2802564611,"Canis latrans Say, 1823",40.197831,-100.313805,10,6,2019
2802555172,"Canis latrans Say, 1823",33.651519,-117.681156,8,5,2020
2802551621,"Canis latrans Say, 1823",40.711177,-96.825708,25,4,2020
2802549513,"Canis latrans Say, 1823",40.450888,-80.303275,13,1,2020
2802547193,"Canis latrans Say, 1823",30.535668,-97.773297,12,6,2020
2802545531,"Canis latrans Say, 1823",40.735793,-96.850867,25,4,2020
2802541814,"Canis latrans Say, 1823",42.654779,-70.599813,7,6,2020
2802541485,"Canis latrans Say, 1823",39.733128,-104.76842,12,8,2019
2802540859,"Canis latrans Say, 1823",37.252455,-106.996675,11,6,2020
2802540345,"Canis latrans Say, 1823",41.615941,-72.229475,7,5,2018
2802539877,"Canis latrans Say, 1823",38.978173,-77.269537,8,6,2020
2802536927,"Canis latrans Say, 1823",30.494214,-97.68359,8,6,2020
2641605546,"Canis latrans Say, 1823",33.975277,-115.995373,9,6,2020
2641599725,"Canis latrans Say, 1823",38.72248,-120.884995,2,6,2020
2641597657,"Canis latrans Say, 1823",37.500366,-122.330386,10,6,2020
2641589462,"Canis latrans Say, 1823",34.175142,-118.104272,27,5,2020
2641582400,"Canis latrans Say, 1823",37.747353,-122.461775,8,6,2020
2641578508,"Canis latrans Say, 1823",38.537884,-122.478894,7,1,2018
2641578507,"Canis latrans Say, 1823",38.537884,-122.478894,17,1,2018
2641574489,"Canis latrans Say, 1823",44.941242,-110.62973,5,6,2013
2641563585,"Canis latrans Say, 1823",36.979521,-121.81999,29,5,2020
2641558752,"Canis latrans Say, 1823",30.590709,-103.946905,9,6,2020
2641558506,"Canis latrans Say, 1823",38.540331,-122.480085,22,11,2017
2641554798,"Canis latrans Say, 1823",35.64455,-106.335982,11,6,2020
2641553508,"Canis latrans Say, 1823",38.540314,-122.480128,16,12,2017
2641549456,"Canis latrans Say, 1823",38.537884,-122.478894,5,1,2018
2641541836,"Canis latrans Say, 1823",35.171941,-106.697731,1,6,2020
2641540915,"Canis latrans Say, 1823",42.140317,-122.623367,6,6,2020
2641540126,"Canis latrans Say, 1823",42.32555,-71.561722,7,5,2020
2641536898,"Canis latrans Say, 1823",36.097558,-115.337262,6,6,2020
2641534167,"Canis latrans Say, 1823",42.40701,-103.788275,7,6,2020
2641533740,"Canis latrans Say, 1823",38.978173,-77.269537,31,5,2020
2641532989,"Canis latrans Say, 1823",33.628762,-117.591172,6,6,2020
2641532172,"Canis latrans Say, 1823",40.36671,-105.563223,8,6,2013
2641529126,"Canis latrans Say, 1823",37.317375,-122.027658,7,6,2020
2641527441,"Canis latrans Say, 1823",34.187108,-84.792443,5,4,2020
2641521276,"Canis latrans Say, 1823",34.135156,-118.341996,8,6,2020
2641510420,"Canis latrans Say, 1823",42.306637,-71.264135,5,5,2019
2641507816,"Canis latrans Say, 1823",37.997952,-122.816483,19,7,2018
2641507592,"Canis latrans Say, 1823",43.265338,-118.8443,28,5,2020
2641507473,"Canis latrans Say, 1823",29.682335,-82.60565,12,5,2020
2641504930,"Canis latrans Say, 1823",44.815282,-93.368328,12,5,2020
2641504430,"Canis latrans Say, 1823",35.500744,-106.070586,21,4,2020
2641504390,"Canis latrans Say, 1823",48.024216,-122.680473,27,12,2019
2641500942,"Canis latrans Say, 1823",37.168576,-121.650057,6,6,2020
2641496634,"Canis latrans Say, 1823",34.124224,-100.392786,30,5,2020
2641495666,"Canis latrans Say, 1823",33.977312,-109.496196,1,6,2020
2641495294,"Canis latrans Say, 1823",37.852658,-122.190597,7,6,2020
2641493902,"Canis latrans Say, 1823",42.706252,-71.025164,1,6,2020
2641489614,"Canis latrans Say, 1823",34.101772,-118.225303,4,6,2020
2641489154,"Canis latrans Say, 1823",38.863258,-120.033539,7,6,2020
2641487096,"Canis latrans Say, 1823",37.519215,-122.32974,13,5,2020
2641484397,"Canis latrans Say, 1823",41.794928,-87.711475,7,1,2020
2641481509,"Canis latrans Say, 1823",29.731884,-98.468216,9,6,2020
2641474754,"Canis latrans Say, 1823",37.516898,-122.328394,11,6,2020
2641472368,"Canis latrans Say, 1823",31.333007,-110.606603,5,6,2020
2641471511,"Canis latrans Say, 1823",37.827526,-120.117036,24,5,2020
2641467651,"Canis latrans Say, 1823",47.078308,-120.687994,24,3,2019
2641463551,"Canis latrans Say, 1823",42.472278,-70.910172,10,6,2020
2641463533,"Canis latrans Say, 1823",33.645825,-111.937212,5,4,2020
2641449530,"Canis latrans Say, 1823",38.540335,-122.48013,2,3,2017
2641447340,"Canis latrans Say, 1823",33.442721,-105.840916,6,6,2020
2641445729,"Canis latrans Say, 1823",44.427968,-110.588454,7,10,2016
2641445348,"Canis latrans Say, 1823",28.239593,-96.828062,7,6,2020
2641444517,"Canis latrans Say, 1823",38.144603,-122.920827,8,6,2020
2641444317,"Canis latrans clepticus Elliot, 1903",33.048169,-116.93619,8,6,2020
2641443513,"Canis latrans Say, 1823",38.537884,-122.478894,18,1,2018
2641438321,"Canis latrans Say, 1823",37.865357,-121.696185,8,6,2020
2641437356,"Canis latrans Say, 1823",38.365945,-122.973806,2,11,2016
2641431611,"Canis latrans Say, 1823",40.512277,-111.378569,10,6,2020
2641422774,"Canis latrans Say, 1823",42.413267,-71.5103,2,4,2020
2641415429,"Canis latrans Say, 1823",42.306637,-71.264135,5,5,2019
2641405056,"Canis latrans Say, 1823",37.880161,-121.989617,6,6,2020
2641402829,"Canis latrans Say, 1823",27.309683,-82.510018,2,5,2020
2641401608,"Canis latrans Say, 1823",37.416753,-84.000206,26,11,2018
2641401452,"Canis latrans Say, 1823",31.492118,-97.268548,18,4,2019
