organization_id, org_name, site_id, site_name, latitude, longitude, elevation, measured_on, aerosols:userid,aerosols:measured at,aerosols:solar measured at,aerosols:solar noon at,aerosols:observed sky color,aerosols:observed sky clarity,aerosols:associated remote sensor,aerosols:remote sensor overflight time,aerosols:remote sensor maximum elevation angle (deg),aerosols:aerosol photometer type,aerosols:aerosol photometer serial number,aerosols:aerosol optical thickness at 505nm,aerosols:transmission percent at 505nm,aerosols:wavelength data,aerosols:comments
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,25-09-2003,-1,2003-09-25T18:55:00,2003-09-25T12:33:00,2003-09-25T18:23:00,,,,,,voltage derived,RG8-382,0.1608,85.14623465,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1608, transmission_percent: 85.1); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0831, transmission_percent: 92.1)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,25-09-2003,-1,2003-09-25T18:55:32,2003-09-25T12:33:00,2003-09-25T18:23:00,,,,,,voltage derived,RG8-381,0.1701,84.35804543,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1701, transmission_percent: 84.4); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0887, transmission_percent: 91.5)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,30-09-2003,-1,2003-09-30T18:56:00,2003-09-30T12:36:00,2003-09-30T18:21:00,,,,,,voltage derived,RG8-381,0.0949,90.94638763,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0949, transmission_percent: 90.9); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0651, transmission_percent: 93.7)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,15-10-2003,-1,2003-10-15T18:34:00,2003-10-15T12:18:00,2003-10-15T18:17:00,light blue,clear,,,,voltage derived,RG8-381,0.064,93.80049995,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0640, transmission_percent: 93.8); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0588, transmission_percent: 94.3)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,15-10-2003,-1,2003-10-15T19:17:00,2003-10-15T13:01:00,2003-10-15T18:17:00,deep blue,unusually clear,,,,voltage derived,RG8-382,0.1177,88.89627014,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1177, transmission_percent: 89.3); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0598, transmission_percent: 94.2)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,17-10-2003,-1,2003-10-17T18:35:00,2003-10-17T12:20:00,2003-10-17T18:17:00,blue,clear,,,,voltage derived,RG8-382,0.1654,84.75546144,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1654, transmission_percent: 84.8); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1147, transmission_percent: 89.2)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,21-10-2003,-1,2003-10-21T19:01:00,2003-10-21T12:46:00,2003-10-21T18:16:00,,,,,,voltage derived,RG8-381,0.0919,91.21963646,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0919, transmission_percent: 91.2); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0801, transmission_percent: 92.3)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,10-12-2003,-1,2003-12-10T19:15:00,2003-12-10T12:50:00,2003-12-10T18:24:00,light blue,clear,,,,voltage derived,RG8-381,0.072,93.05308958,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0720, transmission_percent: 93.1); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0762, transmission_percent: 92.7)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,12-12-2003,-1,2003-12-12T19:10:00,2003-12-12T12:44:00,2003-12-12T18:25:00,light blue,clear,,,,voltage derived,RG8-381,0.0783,92.46869788,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0783, transmission_percent: 92.5); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1072, transmission_percent: 89.9)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,16-12-2003,-1,2003-12-16T18:57:00,2003-12-16T12:29:00,2003-12-16T18:27:00,deep blue,unusually clear,,,,voltage derived,RG8-382,0.0406,96.02131384,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0406, transmission_percent: 96.0); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0402, transmission_percent: 96.1)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,17-12-2003,-1,2003-12-17T19:15:00,2003-12-17T12:47:00,2003-12-17T18:27:00,pale blue,clear,,,,voltage derived,RG8-382,0.029,97.14164645,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0290, transmission_percent: 97.1); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0154, transmission_percent: 98.5)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,18-12-2003,-1,2003-12-18T19:07:00,2003-12-18T12:38:00,2003-12-18T18:28:00,light blue,clear,,,,voltage derived,RG8-382,0.0397,96.10777192,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0397, transmission_percent: 96.1); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0303, transmission_percent: 97.0)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,16-02-2004,-1,2004-02-16T19:36:00,2004-02-16T12:48:00,2004-02-16T18:45:00,blue,clear,,,,voltage derived,RG8-381,0.077,92.58898536,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0770, transmission_percent: 92.6); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0740, transmission_percent: 92.9)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,17-02-2004,-1,2004-02-17T19:22:00,2004-02-17T12:34:00,2004-02-17T18:45:00,light blue,clear,,,,voltage derived,RG8-381,0.0385,96.22317047,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0385, transmission_percent: 96.2); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0314, transmission_percent: 96.9)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,09-03-2004,-1,2004-03-09T19:55:00,2004-03-09T13:10:00,2004-03-09T18:42:00,blue,unusually clear,,,,voltage derived,RG8-381,0.361,69.69789985,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.3610, transmission_percent: 69.7); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0574, transmission_percent: 94.4)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,10-03-2004,-1,2004-03-10T18:30:00,2004-03-10T11:46:00,2004-03-10T18:41:00,blue,clear,,,,voltage derived,RG8-381,0.1041,90.11351794,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1041, transmission_percent: 90.1); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0888, transmission_percent: 91.5)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,09-04-2004,-1,2004-04-09T19:00:00,2004-04-09T12:26:00,2004-04-09T18:33:00,blue,clear,,,,voltage derived,R7A-466,0.1048,90.05046055,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1048, transmission_percent: 90.1); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0514, transmission_percent: 95.0)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,03-05-2004,-1,2004-05-03T18:51:00,2004-05-03T12:23:00,2004-05-03T18:28:00,blue,clear,,,,voltage derived,RG8-381,0.1064,89.90649502,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1064, transmission_percent: 89.9); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0877, transmission_percent: 91.6)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,12-08-2004,-1,2004-08-12T16:50:00,2004-08-12T10:12:00,2004-08-12T18:36:00,deep blue,clear,,,,voltage derived,RG8-381,0.1369,87.20574275,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1369, transmission_percent: 87.2); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1054, transmission_percent: 90.0)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,26-08-2004,-1,2004-08-26T16:00:00,2004-08-26T09:26:00,2004-08-26T18:33:00,blue,clear,,,,voltage derived,RG8-381,0.1179,88.87849267,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1179, transmission_percent: 88.9); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1235, transmission_percent: 88.4)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,30-08-2004,-1,2004-08-30T18:47:00,2004-08-30T12:14:00,2004-08-30T18:32:00,blue,clear,,,,voltage derived,RG8-381,0.2982,74.21528943,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.2982, transmission_percent: 74.3); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.2185, transmission_percent: 80.4)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,31-08-2004,-1,2004-08-31T19:29:45,2004-08-31T12:57:00,2004-08-31T18:31:00,blue,clear,,,,voltage derived,RG8-381,0.1828,83.2934726,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1828, transmission_percent: 83.3); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1308, transmission_percent: 87.7)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,16-09-2004,-1,2004-09-16T20:50:00,2004-09-16T14:24:00,2004-09-16T18:26:00,light blue,somewhat hazy,,,,voltage derived,RG8-381,0.3098,73.35936603,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.3098, transmission_percent: 73.4); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.2359, transmission_percent: 79.0)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,20-09-2004,-1,2004-09-20T18:22:00,2004-09-20T11:58:00,2004-09-20T18:25:00,pale blue,somewhat hazy,,,,voltage derived,RG8-381,0.251,77.80223716,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.2510, transmission_percent: 77.8); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1635, transmission_percent: 84.9)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,23-09-2004,-1,2004-09-23T18:04:00,2004-09-23T11:41:00,2004-09-23T18:24:00,blue,clear,,,,voltage derived,RG8-381,0.1274,88.03814496,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1274, transmission_percent: 88.0); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1121, transmission_percent: 89.4)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,24-09-2004,-1,2004-09-24T18:37:00,2004-09-24T12:15:00,2004-09-24T18:23:00,blue,clear,,,,voltage derived,RG8-381,0.221,80.17166803,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.2210, transmission_percent: 80.2); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1442, transmission_percent: 86.6)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,29-09-2004,-1,2004-09-29T17:27:00,2004-09-29T11:07:00,2004-09-29T18:21:00,pale blue,somewhat hazy,,,,voltage derived,RG8-381,0.2466,78.14532123,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.2466, transmission_percent: 78.1); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1822, transmission_percent: 83.3)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,07-04-2005,-1,2005-04-07T19:00:00,2005-04-07T12:25:00,2005-04-07T18:33:00,light blue,somewhat hazy,,,,voltage derived,RG8-382,0.19,82.69591339,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1900, transmission_percent: 82.7); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1001, transmission_percent: 90.5)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,12-04-2005,-1,2005-04-12T14:54:00,2005-04-12T08:21:00,2005-04-12T18:32:00,blue,clear,,,,voltage derived,RG8-382,0.132,87.63409951,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1320, transmission_percent: 87.6); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0859, transmission_percent: 91.8)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,18-10-2005,-1,2005-10-18T15:50:00,2005-10-18T09:35:00,2005-10-18T18:16:00,blue,clear,,,,voltage derived,RG8-382,0.1262,88.14385414,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1262, transmission_percent: 88.1); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0793, transmission_percent: 92.4)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,01-11-2005,-1,2005-11-01T18:34:00,2005-11-01T12:20:00,2005-11-01T18:15:00,blue,clear,,,,voltage derived,RG8-382,0.0552,94.62958699,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0552, transmission_percent: 94.6); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0416, transmission_percent: 95.9)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,02-11-2005,-1,2005-11-02T17:25:00,2005-11-02T11:11:00,2005-11-02T18:15:00,deep blue,clear,,,,voltage derived,RG8-382,0.0552,94.62958699,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0552, transmission_percent: 94.6); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0209, transmission_percent: 97.9)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,03-11-2005,-1,2005-11-03T18:30:00,2005-11-03T12:16:00,2005-11-03T18:15:00,blue,clear,,,,voltage derived,RG8-382,0.0557,94.58228402,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0557, transmission_percent: 94.6); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0372, transmission_percent: 96.3)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,08-11-2005,-1,2005-11-08T20:30:00,2005-11-08T14:16:00,2005-11-08T18:15:00,deep blue,unusually clear,,,,voltage derived,RG8-382,0.1286,87.93256255,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1286, transmission_percent: 87.9); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0566, transmission_percent: 94.5)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,09-11-2005,-1,2005-11-09T18:56:00,2005-11-09T12:42:00,2005-11-09T18:15:00,blue,clear,,,,voltage derived,RG8-382,0.1644,84.8402593,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1644, transmission_percent: 84.9); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0662, transmission_percent: 93.6)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,16-11-2005,-1,2005-11-16T17:29:00,2005-11-16T11:13:00,2005-11-16T18:16:00,blue,clear,,,,voltage derived,RG8-382,0.0516,94.97086743,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0516, transmission_percent: 95.0); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0377, transmission_percent: 96.3)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,17-11-2005,-1,2005-11-17T19:17:00,2005-11-17T13:01:00,2005-11-17T18:16:00,blue,clear,,,,voltage derived,RG8-382,0.078,92.49644265,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0780, transmission_percent: 92.5); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0614, transmission_percent: 94.0)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,21-11-2005,-1,2005-11-21T17:53:00,2005-11-21T11:36:00,2005-11-21T18:17:00,blue,clear,,,,voltage derived,RG8-382,0.06,94.17645336,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0600, transmission_percent: 94.2); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0406, transmission_percent: 96.0)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,22-11-2005,-1,2005-11-22T19:20:00,2005-11-22T13:03:00,2005-11-22T18:17:00,blue,clear,,,,voltage derived,RG8-382,0.0539,94.75268544,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0539, transmission_percent: 94.8); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0421, transmission_percent: 95.9)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,28-11-2005,-1,2005-11-28T20:55:00,2005-11-28T14:36:00,2005-11-28T18:19:00,blue,clear,,,,voltage derived,RG8-382,0.0501,95.11343063,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0501, transmission_percent: 95.1); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0424, transmission_percent: 95.8)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,29-11-2005,-1,2005-11-29T20:27:00,2005-11-29T14:07:00,2005-11-29T18:20:00,blue,somewhat hazy,,,,voltage derived,RG8-382,0.104,90.12252974,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1040, transmission_percent: 90.1); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0928, transmission_percent: 91.1)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,30-11-2005,-1,2005-11-30T18:58:00,2005-11-30T12:38:00,2005-11-30T18:20:00,blue,somewhat hazy,,,,voltage derived,RG8-382,0.0999,90.49279063,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0999, transmission_percent: 90.5); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0804, transmission_percent: 92.3)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,09-05-2006,-1,2006-05-09T15:22:00,2006-05-09T08:54:00,2006-05-09T18:28:00,,,,,,voltage derived,R7A-466,0.5276,59.00193181,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.5276, transmission_percent: 59.0); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.4878, transmission_percent: 61.5)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,11-05-2006,-1,2006-05-11T14:45:00,2006-05-11T08:17:00,2006-05-11T18:28:00,blue,clear,,,,voltage derived,R7A-464,0.1156,89.08314846,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1156, transmission_percent: 89.1); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1052, transmission_percent: 90.0)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,16-05-2006,-1,2006-05-16T16:33:00,2006-05-16T10:05:00,2006-05-16T18:28:00,blue,clear,,,,voltage derived,R7A-465,,,"[(sensor_wavelength_nm: 606, aerosol_optical_thickness: 0.1801, transmission_percent: 83.5); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0781, transmission_percent: 92.5)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,26-09-2006,-1,2006-09-26T22:58:15,2006-09-26T16:36:00,2006-09-26T18:23:00,,,,,,voltage derived,RG8-381,0.1173,88.93183576,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1173, transmission_percent: 88.9); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1077, transmission_percent: 89.8)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,26-09-2006,-1,2006-09-26T23:03:55,2006-09-26T16:42:00,2006-09-26T18:23:00,blue,clear,,,,voltage derived,RG8-382,0.1079,89.77173637,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1079, transmission_percent: 89.8); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0847, transmission_percent: 91.9)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,26-09-2006,-1,2006-09-26T23:04:55,2006-09-26T16:43:00,2006-09-26T18:23:00,blue,clear,,,,voltage derived,R7A-466,0.0967,90.78283138,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0967, transmission_percent: 90.8); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0813, transmission_percent: 92.2)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,26-09-2006,-1,2006-09-26T23:05:00,2006-09-26T16:43:00,2006-09-26T18:23:00,,,,,,voltage derived,R7A-464,0.0979,90.67395732,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0979, transmission_percent: 90.7); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0880, transmission_percent: 91.6)]",
204258,Texas State University,30052,Akins High School:ATM-16,29.8884,-97.9458,254,07-02-2008,-1,2008-02-07T15:19:00,2008-02-07T08:31:00,2008-02-07T18:45:00,light blue,clear,,,,voltage derived,RG8-381,0.0589,94.28010445,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0589, transmission_percent: 94.3); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0669, transmission_percent: 93.6)]",
204258,Texas State University,30052,Akins High School:ATM-16,29.8884,-97.9458,254,07-02-2008,-1,2008-02-07T15:19:05,2008-02-07T08:31:00,2008-02-07T18:45:00,blue,clear,,,,voltage derived,R7A-466,0.0599,94.18587147,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0599, transmission_percent: 94.2); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0570, transmission_percent: 94.5)]",
204258,Texas State University,30052,Akins High School:ATM-16,29.8884,-97.9458,254,07-02-2008,-1,2008-02-07T15:24:00,2008-02-07T08:36:00,2008-02-07T18:45:00,light blue,clear,,,,voltage derived,RG8-381,0.0661,93.60372559,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0661, transmission_percent: 93.6); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0714, transmission_percent: 93.1)]",
204258,Texas State University,30052,Akins High School:ATM-16,29.8884,-97.9458,254,07-02-2008,-1,2008-02-07T18:02:00,2008-02-07T11:14:00,2008-02-07T18:45:00,blue,unusually clear,,,,voltage derived,R7A-464,0.0564,94.51609959,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0564, transmission_percent: 94.5); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0474, transmission_percent: 95.4)]",
204258,Texas State University,30052,Akins High School:ATM-16,29.8884,-97.9458,254,07-02-2008,-1,2008-02-07T18:02:05,2008-02-07T11:14:00,2008-02-07T18:45:00,blue,clear,,,,voltage derived,RG8-381,0.0439,95.70496577,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0439, transmission_percent: 95.7); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0633, transmission_percent: 93.9)]",
204258,Texas State University,30052,Akins High School:ATM-16,29.8884,-97.9458,254,07-02-2008,-1,2008-02-07T18:03:00,2008-02-07T11:15:00,2008-02-07T18:45:00,blue,clear,,,,voltage derived,R7A-466,0.0342,96.63782097,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0342, transmission_percent: 96.6); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0060, transmission_percent: 99.6)]",
204258,Texas State University,30052,Akins High School:ATM-16,29.8884,-97.9458,254,07-02-2008,-1,2008-02-07T18:03:05,2008-02-07T11:15:00,2008-02-07T18:45:00,blue,unusually clear,,,,voltage derived,R7A-464,0.0566,94.49719826,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0566, transmission_percent: 94.5); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0475, transmission_percent: 95.4)]",
204258,Texas State University,30052,Akins High School:ATM-16,29.8884,-97.9458,254,07-02-2008,-1,2008-02-07T18:03:10,2008-02-07T11:15:00,2008-02-07T18:45:00,blue,clear,,,,voltage derived,R7A-465,,,"[(sensor_wavelength_nm: 606, aerosol_optical_thickness: 0.1158, transmission_percent: 89.1); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0257, transmission_percent: 97.5)]",
204258,Texas State University,30052,Akins High School:ATM-16,29.8884,-97.9458,254,11-02-2008,-1,2008-02-11T18:02:00,2008-02-11T11:14:00,2008-02-11T18:46:00,,,,,,voltage derived,RG8-381,0.0829,92.04431869,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0829, transmission_percent: 92.3); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0755, transmission_percent: 92.7)]",
204258,Texas State University,30052,Akins High School:ATM-16,29.8884,-97.9458,254,11-02-2008,-1,2008-02-11T18:02:05,2008-02-11T11:14:00,2008-02-11T18:46:00,blue,clear,,,,voltage derived,RG8-382,0.0639,93.80988047,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0639, transmission_percent: 93.8); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0393, transmission_percent: 96.1)]",
204258,Texas State University,30052,Akins High School:ATM-16,29.8884,-97.9458,254,11-02-2008,-1,2008-02-11T18:03:00,2008-02-11T11:15:00,2008-02-11T18:46:00,blue,clear,,,,voltage derived,RG8-382,0.0641,93.79112037,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0641, transmission_percent: 93.8); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0394, transmission_percent: 96.1)]",
204258,Texas State University,30052,Akins High School:ATM-16,29.8884,-97.9458,254,19-02-2008,-1,2008-02-19T15:00:00,2008-02-19T08:12:00,2008-02-19T18:45:00,blue,clear,,,,voltage derived,R7A-466,0.1031,90.20367653,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1031, transmission_percent: 90.2); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0779, transmission_percent: 92.5)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,22-09-2008,-1,2008-09-22T16:45:00,2008-09-22T10:22:00,2008-09-22T18:24:00,blue,unusually clear,,,,voltage derived,R7A-465,,,"[(sensor_wavelength_nm: 606, aerosol_optical_thickness: 0.2476, transmission_percent: 78.1); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0751, transmission_percent: 92.8)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,25-09-2008,-1,2008-09-25T15:42:00,2008-09-25T09:20:00,2008-09-25T18:23:00,blue,unusually clear,,,,voltage derived,R7A-465,,,"[(sensor_wavelength_nm: 606, aerosol_optical_thickness: 0.4160, transmission_percent: 66.0); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.2212, transmission_percent: 80.2)]",
