latitude,longitude,measured_on,maximum temp (deg C),minimum temp (deg C),average temp (deg C)
30.4463,-84.2996,01-03-2003,29.7,3.1,19.2
30.4463,-84.2996,01-04-2003,29.8,5.7,20.3
30.4463,-84.2996,01-05-2003,31.9,16.9,25.4
30.4463,-84.2996,01-06-2003,33.5,21.9,27.3
30.4463,-84.2996,01-05-2006,37.3,11.6,25.2
30.4463,-84.2996,01-06-2006,39.6,17,28.3
30.4463,-84.2996,01-07-2006,39.3,19.1,29.7
30.4463,-84.2996,01-08-2006,39.9,20.3,30.7
30.4463,-84.2996,01-09-2006,38.9,15.7,27.6
30.4463,-84.2996,01-02-2007,26.6,-2.4,12.8
30.4463,-84.2996,01-03-2009,29.4,1.3,17.9
30.4463,-84.2996,01-04-2009,32.2,4.2,20.9
30.4463,-84.2996,01-05-2009,33.2,13.6,24.8
30.4463,-84.2996,01-06-2009,38.4,19.6,29.5
30.4463,-84.2996,01-07-2009,37.4,19.8,28.7
30.4463,-84.2996,01-08-2009,37.1,18.9,28.5
30.4463,-84.2996,01-09-2009,33.8,14.7,26.9
30.4463,-84.2996,01-10-2009,33.2,5.5,23.3
30.4463,-84.2996,01-11-2009,29.5,3.5,16.8
30.4463,-84.2996,01-12-2009,25.7,0.1,13.2
30.4463,-84.2996,01-01-2010,24.6,-4.7,10.1
30.4413,-84.2993,01-10-2000,32.3,7,21
30.4413,-84.2993,01-11-2000,29.5,-0.6,16.3
30.4413,-84.2993,01-12-2000,25.2,-6.3,10.8
30.4413,-84.2993,01-01-2001,24.8,-3.4,10.4
30.4413,-84.2993,01-02-2001,29.1,3.3,16.4
30.4413,-84.2993,01-03-2001,27.5,3.7,15.9
30.4413,-84.2993,01-04-2001,31.9,5.4,21
30.4413,-84.2993,01-04-2007,32.8,4.9,19.4
30.4413,-84.2993,01-11-2007,29,2,18.2
30.4413,-84.2993,01-02-2008,25.4,2.8,16.2
30.4413,-84.2993,01-03-2008,27.3,2.3,17.8
30.4413,-84.2993,01-01-2010,24.5,-5.7,9.2
30.4413,-84.2993,01-02-2010,24.1,-1.7,10.6
30.4413,-84.2993,01-03-2010,25.4,4.9,16
30.4413,-84.2993,01-04-2010,32.1,10.6,21.9
30.4413,-84.2993,01-05-2010,36.4,14.8,26.3
39.5474,-81.6336,01-10-2001,27,-1,13.4
39.5474,-81.6336,01-11-2001,24,-2,11.7
39.5474,-81.6336,01-12-2001,22,-10,7.7
39.5474,-81.6336,01-01-2002,22,-14,3
39.5474,-81.6336,01-03-2002,22,-12,7
39.5474,-81.6336,01-06-2002,33,13,23.9
39.5474,-81.6336,01-07-2002,34,13,25.5
39.5474,-81.6336,01-08-2002,35,12,25.2
39.5474,-81.6336,01-09-2002,35.5,7,22.8
39.0868,-96.7968,01-02-2001,16.4,-17,-1
39.0868,-96.7968,01-03-2001,20,-7.9,4.7
39.0868,-96.7968,01-04-2001,32.4,-1.7,16.2
39.0868,-96.7968,01-01-2002,19,-8,2.5
39.0868,-96.7968,01-02-2002,20,-15,2.6
41.9119,-88.2908,01-11-2000,27,-13,4.4
38.9218,-77.5286,01-06-2010,35,12.8,24.6
38.9218,-77.5286,01-07-2011,38.3,14.4,26.8
38.9218,-77.5286,01-08-2011,35.6,12.8,24.5
38.9218,-77.5286,01-09-2011,31.1,7.2,20.5
38.9218,-77.5286,01-10-2011,26.1,-2.2,13
38.9218,-77.5286,01-11-2011,21.7,-3.3,9.9
38.9218,-77.5286,01-12-2011,15.6,-7.2,5.6
38.9218,-77.5286,01-05-2012,31.9,6.8,20.4
38.9218,-77.5286,01-06-2012,35.2,9.8,21.8
38.9218,-77.5286,01-08-2012,33.8,15.2,24.6
38.9218,-77.5286,01-09-2012,33.3,6,20.2
38.9218,-77.5286,01-10-2012,26.6,0.3,14.3
38.9218,-77.5286,01-11-2012,19.8,-4.2,5.5
38.9218,-77.5286,01-12-2012,21.3,-6.8,5.5
38.9218,-77.5286,01-01-2013,20.8,-13.1,2.8
38.9218,-77.5286,01-02-2013,13.7,-11.3,1.5
38.9218,-77.5286,01-03-2013,26,-4.8,4.4
38.9218,-77.5286,01-04-2013,31.4,-5.1,12.8
38.9218,-77.5286,01-05-2013,32.6,1.1,17
38.9218,-77.5286,01-06-2013,32.5,13.3,23
38.9218,-77.5286,01-07-2013,34.6,15.1,25
38.9218,-77.5286,01-08-2013,30.3,11.7,22.6
38.9218,-77.5286,01-09-2013,33.4,4.9,19.4
38.9218,-77.5286,01-10-2013,31,-0.9,14.7
38.9218,-77.5286,01-11-2013,20.2,-7.9,5.9
38.9218,-77.5286,01-12-2013,20.2,-8.9,4.1
38.9218,-77.5286,01-01-2014,12.6,-18.6,-2.4
38.9218,-77.5286,01-03-2016,27,-5.4,9.9
38.9218,-77.5286,01-04-2016,27.9,-5.2,11.8
38.9218,-77.5286,01-05-2016,31.4,2.8,16.3
38.9218,-77.5286,01-06-2016,33.8,10.1,23
38.9218,-77.5286,01-09-2016,34.7,11.6,22.5
38.9218,-77.5286,01-10-2016,29.7,0.3,15.3
38.9218,-77.5286,01-11-2016,24.7,-4.2,9.1
38.9218,-77.5286,01-12-2016,18.7,-11.4,3.7
38.9218,-77.5286,01-01-2017,16.3,-12.7,3.3
38.9218,-77.5286,01-03-2017,25.6,-7.8,6.3
38.9218,-77.5286,01-04-2017,31.3,-1.2,16.1
38.9218,-77.5286,01-05-2017,33.4,3.4,17.2
38.9218,-77.5286,01-06-2017,34.1,10.3,22.6
38.9218,-77.5286,01-08-2017,32.7,13.2,22.9
38.9218,-77.5286,01-11-2017,24.8,-6.7,7.7
38.9218,-77.5286,01-12-2017,15.6,-12.5,2.4
38.9218,-77.5286,01-02-2018,25.8,-12.8,5.3
38.9218,-77.5286,01-03-2018,24,-4.9,3.8
38.9218,-77.5286,01-04-2018,28.5,-1.8,10.8
38.9218,-77.5286,01-05-2018,32.3,5.8,21
38.9218,-77.5286,01-06-2018,33.6,11.2,22.4
38.9218,-77.5286,01-07-2018,35.3,12.9,24.6
38.9218,-77.5286,01-08-2018,34.1,12.9,24.7
38.9218,-77.5286,01-09-2018,34.2,11.5,21.9
38.9218,-77.5286,01-10-2018,30.5,-2.1,14.5
38.9218,-77.5286,01-11-2018,21.5,-4.2,5.9
38.9218,-77.5286,01-01-2019,15.4,-17.9,0.7
38.9218,-77.5286,01-02-2019,20.9,-12.7,3.4
38.9218,-77.5286,01-03-2019,23.3,-9.1,6.2
38.9218,-77.5286,01-04-2019,27.9,-3.1,14.6
38.9218,-77.5286,01-05-2019,31.6,7.4,20.1
38.9218,-77.5286,01-06-2019,33.4,7.8,22.7
38.9218,-77.5286,01-07-2019,36,16,26
38.9218,-77.5286,01-08-2019,34.5,13.2,24.1
38.9218,-77.5286,01-09-2019,34.4,7.1,22.5
38.9218,-77.5286,01-10-2019,33.4,1.6,15.9
38.9218,-77.5286,01-11-2019,23.8,-7.8,5.8
38.9218,-77.5286,01-12-2019,17.4,-7.7,3.6
38.9218,-77.5286,01-01-2020,19.9,-8.2,4.4
38.9218,-77.5286,01-02-2020,18.7,-10,5
38.9218,-77.5286,01-03-2020,22.5,-4.6,9.8
38.9218,-77.5286,01-04-2020,23.9,-1.6,11.4
38.9218,-77.5286,01-05-2020,29.2,2,17.3
38.9218,-77.5286,01-06-2020,33.2,9.7,23.1
38.9218,-77.5286,01-07-2020,37.2,18.1,27.5
38.9218,-77.5286,01-08-2020,33.5,16.2,25.1
35.4048,-119.132,01-11-2000,30,-3,10.5
35.4048,-119.132,01-12-2000,25,-4,9.5
35.4048,-119.132,01-11-2000,30,-2,10.9
35.4048,-119.132,01-12-2000,25,-4,9.8
35.4048,-119.132,01-01-2001,25,-3,8.9
35.4048,-119.132,01-02-2001,28,-3,10.6
35.4048,-119.132,01-03-2001,33,2,16.8
35.4048,-119.132,01-04-2001,44,0,16.3
35.4048,-119.132,01-05-2001,40,11,25.1
35.4048,-119.132,01-06-2001,41,12,28
35.4048,-119.132,01-08-2001,43,17,31.2
35.4048,-119.132,01-02-2002,32,-5,12.1
35.4048,-119.132,01-03-2002,35,-1,16.8
35.4048,-119.132,01-04-2002,45,4,20.5
35.4048,-119.132,01-12-2002,31,1,12.1
41.9496,-74.547,01-11-2000,21,-22,2.5
41.9496,-74.547,01-12-2000,11,-19.9,-6.1
41.9496,-74.547,01-01-2001,5,-21,-5.5
41.9496,-74.547,01-02-2001,8,-22,-4.7
41.9496,-74.547,01-03-2001,10,-17,-2.3
44.0129,-70.5638,01-09-2001,33.9,0,17
44.0129,-70.5638,01-10-2001,27.7,-5.6,11.5
44.0129,-70.5638,01-08-2002,39,8,22.8
44.0129,-70.5638,01-09-2002,37,2,17.6
44.0129,-70.5638,01-10-2002,27,-6.5,8.1
44.0129,-70.5638,01-08-2003,33,4,21.3
44.0129,-70.5638,01-09-2003,28,2,16.3
44.0129,-70.5638,01-11-2003,23,-11,2.8
44.0129,-70.5638,01-12-2003,9,-22,-4.6
44.0129,-70.5638,01-01-2004,2,-32,-12.5
44.0164,-70.9811,01-01-2000,11.7,-31.7,-8.7
44.0164,-70.9811,01-02-2000,15,-27.8,-4
44.0164,-70.9811,01-03-2000,21.2,-16.7,2.1
44.0164,-70.9811,01-05-2000,32.2,-3.3,12.5
44.0164,-70.9811,01-10-2000,26,-6,9.9
44.0164,-70.9811,01-11-2000,19,-17,4
44.0164,-70.9811,01-12-2000,8.5,-22,-7
44.0164,-70.9811,01-01-2001,4.5,-26,-8.2
44.0164,-70.9811,01-03-2001,13.5,-25,-2.1
44.0164,-70.9811,01-05-2001,32,-5,13.2
44.0164,-70.9811,01-06-2001,35,5,20.5
44.0164,-70.9811,01-07-2001,34.4,4.4,20.2
44.0164,-70.9811,01-11-2001,21.1,-10.6,5.4
44.0164,-70.9811,01-01-2002,8.9,-16.7,-2
44.0164,-70.9811,01-02-2002,10,-24.4,-4.5
44.0164,-70.9811,01-03-2002,15.6,-13.9,0.2
44.0164,-70.9811,01-05-2002,27.8,-5,12.3
44.0164,-70.9811,01-06-2002,34.4,0,17.7
44.0164,-70.9811,01-11-2002,21,-15,1.8
44.0164,-70.9811,01-12-2002,9,-21.5,-3.2
44.0164,-70.9811,01-01-2003,5.5,-33,-11.6
44.0164,-70.9811,01-02-2003,12,-31,-6.9
44.0164,-70.9811,01-03-2003,18.5,-30,-1.4
44.0164,-70.9811,01-04-2003,27,-12,5.3
44.0164,-70.9811,01-05-2003,30,-3,12.8
44.0164,-70.9811,01-06-2003,36,4,18.7
32.6929,-97.4063,01-11-2003,30.8,-2.3,15.8
32.6929,-97.4063,01-04-2004,30.3,0.9,19.9
32.6929,-97.4063,01-10-2004,33.8,10.2,23.4
32.6929,-97.4063,01-03-2005,29.7,-1.5,15
32.6929,-97.4063,01-04-2005,33.8,1.5,19.8
32.6929,-97.4063,01-09-2005,46.4,16,29.7
32.6929,-97.4063,01-11-2005,33.1,-4.2,18.4
32.6929,-97.4063,01-04-2006,38.3,5.2,22.1
42.3363,-85.3522,01-01-2000,14,-25,-5
42.3363,-85.3522,01-02-2000,20,-20,0.1
42.3363,-85.3522,01-03-2000,25,-9,6.3
42.3363,-85.3522,01-08-2000,32,7,21.5
42.3363,-85.3522,01-09-2000,35,0,16.5
42.3363,-85.3522,01-10-2000,27,-4,12.7
42.3363,-85.3522,01-11-2000,21,-13,3.7
42.3363,-85.3522,01-12-2000,5,-28,-7.4
42.3363,-85.3522,01-01-2001,7,-23,-3.8
42.3363,-85.3522,01-02-2001,13,-18,-2.2
42.3363,-85.3522,01-03-2001,15,-20,1.1
42.3363,-85.3522,01-04-2001,26,-7,10.6
42.3363,-85.3522,01-05-2001,31,0,17.1
42.3363,-85.3522,01-06-2001,35,5,20.5
42.3363,-85.3522,01-07-2001,37,3,22.8
39.9082,-93.9728,01-11-2000,23,-14,2.2
39.9082,-93.9728,01-01-2001,10,-24,-2.8
39.9082,-93.9728,01-02-2001,11,-21,-2
39.9082,-93.9728,01-03-2001,16,-8,4.3
39.9082,-93.9728,01-04-2001,28.5,-2,13.2
39.9082,-93.9728,01-08-2001,38,15,27.1
39.9082,-93.9728,01-10-2001,28,0.2,14.7
39.9082,-93.9728,01-11-2001,25,-4.5,11
39.9082,-93.9728,01-01-2002,20,-17.5,0.9
39.9082,-93.9728,01-03-2002,27.5,-20,4.1
44.5443,-94.3673,01-09-2003,34.8,-1.1,17.4
44.5443,-94.3673,01-02-2004,7.3,-24.6,-5.8
44.5443,-94.3673,01-03-2004,19.3,-14.4,2.9
44.5443,-94.3673,01-04-2004,33.4,-7.6,10.1
44.5443,-94.3673,01-05-2004,32.5,0.3,14.6
44.5443,-94.3673,01-06-2004,35.9,7.2,18.9
44.5443,-94.3673,01-07-2004,32.9,10.6,21.6
44.5443,-94.3673,01-08-2004,29.8,3.9,18.9
44.5443,-94.3673,01-09-2004,30.8,4.7,19.6
44.5443,-94.3673,01-10-2004,25.9,-4.9,11
44.5443,-94.3673,01-11-2004,21,-7.6,3.5
44.5443,-94.3673,01-12-2004,12.5,-23.1,-4.3
44.5443,-94.3673,01-01-2005,5.3,-26.6,-9.1
44.5443,-94.3673,01-02-2005,14.2,-15.6,-2
44.5443,-94.3673,01-03-2005,21.7,-16.6,0.2
44.5443,-94.3673,01-04-2005,26.1,-3,10.8
44.5443,-94.3673,01-05-2005,24.8,-3.3,13.3
44.5443,-94.3673,01-06-2005,35.2,13.3,22.7
44.5443,-94.3673,01-07-2005,33.7,9.8,24.1
44.5443,-94.3673,01-08-2005,32.8,9.4,21.4
44.5443,-94.3673,01-09-2005,32.2,1.3,19.6
44.5443,-94.3673,01-10-2005,29.5,-2.3,11.3
44.5443,-94.3673,01-11-2005,19.2,-15.3,2.7
44.5443,-94.3673,01-12-2005,4.7,-24.4,-7.9
44.5443,-94.3673,01-01-2006,6.1,-15.9,-2.4
44.5443,-94.3673,01-02-2006,6.1,-25.3,-7.2
44.5443,-94.3673,01-03-2006,14.9,-15.3,0.6
44.5443,-94.3673,01-04-2006,28.8,-2.6,11.9
43.1758,-86.1271,01-11-2003,17.1,-10.3,4.6
43.1758,-86.1271,01-01-2004,13.4,-20,-7.1
43.1758,-86.1271,01-02-2004,9.9,-22.1,-3.4
43.1758,-86.1271,01-03-2004,22.7,-14.5,3.8
43.1758,-86.1271,01-04-2004,25.5,-9.2,8.7
43.1758,-86.1271,01-05-2004,28.8,-4.6,14.5
43.1758,-86.1271,01-06-2004,29.1,3.5,17.5
43.1758,-86.1271,01-07-2004,31.7,9.5,21.1
43.1758,-86.1271,01-08-2004,31.3,4.8,19.4
43.1758,-86.1271,01-09-2004,31,0.5,18.6
43.1758,-86.1271,01-10-2004,24.3,-3.3,10.8
43.1758,-86.1271,01-01-2005,15.4,-25.3,-5.3
43.1758,-86.1271,01-05-2005,27.4,-4,13.7
41.24186,-72.76006,01-06-2013,28.9,10,20.1
41.24186,-72.76006,01-07-2013,35,13.9,23.8
41.24186,-72.76006,01-08-2013,30.4,10.4,21.9
41.24186,-72.76006,01-09-2013,33,5.3,18.1
41.24186,-72.76006,01-10-2013,25.1,4.2,14.5
41.24186,-72.76006,01-11-2013,17.4,-6.8,6.6
41.24186,-72.76006,01-01-2014,11.4,-18.7,-3.5
41.24186,-72.76006,01-06-2015,26.8,-26.1,17.1
41.24186,-72.76006,01-07-2015,29.1,15.6,22
41.24186,-72.76006,01-08-2015,28.3,16.1,22.9
41.24186,-72.76006,01-09-2015,29.3,9.1,20.1
41.24186,-72.76006,01-10-2015,22.1,-0.6,12.7
41.24186,-72.76006,01-11-2015,18.7,-0.2,10.4
41.24186,-72.76006,01-12-2015,16.2,-1.2,8.2
41.24186,-72.76006,01-01-2016,11,-12.2,0.7
41.24186,-72.76006,01-02-2016,12.3,-20.6,1.5
41.24186,-72.76006,01-03-2016,14.8,-4.7,6
41.24186,-72.76006,01-04-2016,18.2,-4.6,8.1
41.24186,-72.76006,01-05-2016,24.4,4.8,13.9
41.24186,-72.76006,01-06-2016,26.4,12.1,19.1
41.24186,-72.76006,01-07-2016,31.2,16.4,23.7
41.24186,-72.76006,01-08-2016,32.2,15.3,24.7
41.24186,-72.76006,01-09-2016,27.1,9.6,20.7
41.24186,-72.76006,01-10-2016,24.4,1.9,14.5
41.24186,-72.76006,01-11-2016,19.5,1,9.1
41.24186,-72.76006,01-12-2016,12.5,-8.5,3.4
41.24186,-72.76006,01-01-2017,8.6,-10.6,2
41.24186,-72.76006,01-04-2017,22.8,1.9,10.2
41.24186,-72.76006,01-05-2017,24.4,5.4,13.1
41.24186,-72.76006,01-06-2017,28.3,9.9,18.7
41.24186,-72.76006,01-07-2017,30.4,14.6,22.5
32.51429,-87.838757,01-03-2016,30.9,2.6,16.8
32.51429,-87.838757,01-04-2016,30.1,6.1,19.3
32.51429,-87.838757,01-05-2016,33.5,10.3,22.4
32.51429,-87.838757,01-06-2016,35.6,18.8,27.7
42.5587,-92.2902,01-05-2004,28.2,2.6,17.1
42.5587,-92.2902,01-06-2004,32.6,5.7,19.7
42.5587,-92.2902,01-07-2004,30.4,8.7,20.7
42.5587,-92.2902,01-08-2004,28.9,3.9,18.7
42.5587,-92.2902,01-09-2004,29.3,1.4,18.9
42.5587,-92.2902,01-11-2004,22.1,-8.8,4.6
42.5587,-92.2902,01-12-2004,12.6,-24.6,-3.3
42.5587,-92.2902,01-01-2005,4.6,-26.7,-8.2
42.5587,-92.2902,01-02-2005,9,-16.4,-1.3
42.5587,-92.2902,01-03-2005,23.2,-11.6,1.8
42.5587,-92.2902,01-04-2005,27.4,-2.8,11.2
42.5587,-92.2902,01-05-2005,27.4,-4.7,14.2
42.5587,-92.2902,01-06-2005,34.2,10.8,22.9
42.5587,-92.2902,01-07-2005,33.1,12.3,23.2
42.5587,-92.2902,01-08-2005,32.1,9.4,20.7
42.5587,-92.2902,01-09-2005,34,0.4,19.7
42.5587,-92.2902,01-10-2005,32.3,-3,12
42.5631,-92.2854,01-05-2004,28.7,2.6,17.2
42.5631,-92.2854,01-06-2004,32.8,6.2,19.9
42.5631,-92.2854,01-07-2004,30.1,9,20.8
42.5631,-92.2854,01-08-2004,28.9,3.9,18.7
42.5631,-92.2854,01-09-2004,29.3,2.8,18.9
42.5631,-92.2854,01-10-2004,25.9,-4.8,10.4
42.5631,-92.2854,01-11-2004,22.2,-8.8,4.7
42.5631,-92.2854,01-12-2004,12.5,-24.9,-3.3
42.5631,-92.2854,01-01-2005,4.6,-26.7,-8.5
42.5631,-92.2854,01-02-2005,9,-16.2,-1.3
42.5631,-92.2854,01-03-2005,22.7,-11.2,1.8
42.5631,-92.2854,01-04-2005,27.3,-1.8,11.2
42.5631,-92.2854,01-05-2005,27.2,-4.4,14.3
42.5631,-92.2854,01-06-2005,34.2,11.8,23
42.5631,-92.2854,01-07-2005,32.5,12.3,23.2
42.5631,-92.2854,01-08-2005,31.4,9.5,20.7
42.5631,-92.2854,01-09-2005,33.4,1.3,19.7
42.5631,-92.2854,01-10-2005,32.2,-2.3,12.1
42.3754,-92.3011,01-05-2004,29.3,0.8,17.4
42.3754,-92.3011,01-06-2004,33,5.2,20
42.3754,-92.3011,01-07-2004,30.7,7.3,20.7
42.3754,-92.3011,01-08-2004,29.3,2.9,18.5
42.3754,-92.3011,01-09-2004,31.1,-0.6,18.9
42.3754,-92.3011,01-10-2004,27.2,-6.1,10.9
42.3754,-92.3011,01-11-2004,22.1,-10.9,5
42.3754,-92.3011,01-12-2004,14.1,-24.7,-3
42.3754,-92.3011,01-01-2005,3.3,-27.5,-7.8
42.3754,-92.3011,01-02-2005,8.6,-16.2,-1.4
42.3754,-92.3011,01-03-2005,23.6,-11.3,2
42.3754,-92.3011,01-04-2005,27.3,-2.4,12.1
42.3754,-92.3011,01-05-2005,26.8,-6.8,14.7
42.3754,-92.3011,01-06-2005,33.2,10.1,22.7
42.3754,-92.3011,01-07-2005,33.1,8.7,22.4
42.3754,-92.3011,01-08-2005,33,9,20.8
42.3754,-92.3011,01-09-2005,34.2,0.4,19.9
42.3754,-92.3011,01-10-2005,32.9,-5.9,11.8
42.3717,-92.2916,01-05-2004,28.9,1.3,17.4
42.3717,-92.2916,01-06-2004,32.3,5.5,19.9
42.3717,-92.2916,01-07-2004,30.8,8.1,20.8
42.3717,-92.2916,01-10-2004,27.1,-5,11
42.3717,-92.2916,01-11-2004,22,-9.9,5
42.3717,-92.2916,01-12-2004,14.3,-24.3,-2.9
42.3717,-92.2916,01-01-2005,3.6,-25.9,-8
42.3717,-92.2916,01-02-2005,9,-16.2,-1.1
42.3717,-92.2916,01-03-2005,23.3,-11.2,2.2
42.3717,-92.2916,01-04-2005,27.3,-2,12.2
42.3717,-92.2916,01-05-2005,26.3,-5.9,14.7
42.3717,-92.2916,01-06-2005,33.2,11.1,22.8
42.3717,-92.2916,01-07-2005,33.7,11.9,23.3
42.3717,-92.2916,01-08-2005,33.1,9.9,21.3
42.3717,-92.2916,01-09-2005,33.6,1.3,20
42.3717,-92.2916,01-10-2005,32.6,-4.2,11.9
42.6069,-92.3352,01-05-2004,30.1,1.6,17.3
42.6069,-92.3352,01-06-2004,32.9,6.3,19.8
42.6069,-92.3352,01-07-2004,30.3,8.6,20.9
42.6069,-92.3352,01-08-2004,28.9,4.6,18.7
42.6069,-92.3352,01-09-2004,31.2,2.3,19.3
42.6069,-92.3352,01-10-2004,27.1,-4.5,10.9
42.6069,-92.3352,01-11-2004,22.1,-8,5.4
42.6069,-92.3352,01-12-2004,8.4,-20.7,-1.8
42.6069,-92.3352,01-02-2005,8.9,-15.7,-1.2
42.6069,-92.3352,01-03-2005,23.1,-10.4,1.9
42.6069,-92.3352,01-04-2005,27.3,-1.4,12.1
42.6069,-92.3352,01-05-2005,27.2,-3.9,14.4
42.6069,-92.3352,01-06-2005,33.7,11.3,22.9
42.6069,-92.3352,01-07-2005,32.6,12.7,23.2
42.6069,-92.3352,01-08-2005,32.3,9.8,21
42.6069,-92.3352,01-09-2005,33.2,1.9,19.8
42.5961,-92.3329,01-05-2004,29.9,1.6,17.4
42.5961,-92.3329,01-06-2004,33,5.8,19.9
42.5961,-92.3329,01-07-2004,30.4,8.7,20.9
42.5961,-92.3329,01-08-2004,28.8,4.1,18.7
42.5961,-92.3329,01-09-2004,30.9,1.8,19.3
42.5961,-92.3329,01-10-2004,27.2,-4.7,11
42.5961,-92.3329,01-01-2005,5.3,-18.2,-6
42.5961,-92.3329,01-02-2005,9,-17.1,-1.3
42.5961,-92.3329,01-03-2005,22.9,-10.7,1.9
42.5961,-92.3329,01-04-2005,27.3,-2.9,12
42.5961,-92.3329,01-05-2005,26.9,-5.2,14.2
42.5961,-92.3329,01-06-2005,33.7,11.1,22.9
42.5961,-92.3329,01-07-2005,32.6,12.3,23
42.5961,-92.3329,01-08-2005,32.4,9.7,21
42.5961,-92.3329,01-09-2005,32.9,1.2,19.6
42.4109,-92.118,01-05-2004,28.6,3.3,17.3
42.4109,-92.118,01-06-2004,32.3,6,19.7
42.4109,-92.118,01-07-2004,30.6,9.6,20.8
42.4109,-92.118,01-08-2004,29.1,5.7,18.8
42.4109,-92.118,01-09-2004,29.5,2,19
42.4109,-92.118,01-10-2004,27.3,-4.3,11.3
42.4109,-92.118,01-11-2004,21.6,-8.2,5.2
42.4109,-92.118,01-12-2004,13.5,-25,-2.9
42.4109,-92.118,01-01-2005,3.8,-25.6,-7.8
42.4109,-92.118,01-02-2005,8.4,-15.6,-1.2
42.4109,-92.118,01-03-2005,23.8,-10.3,2.2
42.4109,-92.118,01-04-2005,27.9,-2.1,12.2
42.4109,-92.118,01-05-2005,26.9,-4.7,14.8
42.4109,-92.118,01-06-2005,34,11.3,22.8
42.4109,-92.118,01-07-2005,33,11.8,23.1
42.4109,-92.118,01-08-2005,32.1,10.2,21.2
42.4109,-92.118,01-09-2005,33.2,0.9,20
42.4109,-92.118,01-10-2005,32.4,-2.3,12.1
42.3952,-92.1153,01-05-2004,28.7,2.7,17.3
42.3952,-92.1153,01-06-2004,32.2,5.6,19.8
42.3952,-92.1153,01-07-2004,30.9,9.7,21.7
42.3952,-92.1153,01-08-2004,28.9,4.6,18
42.3952,-92.1153,01-09-2004,29.8,1.8,19
42.3952,-92.1153,01-10-2004,25.7,-4.2,10.6
42.3952,-92.1153,01-11-2004,21.6,-8.7,3.7
42.3952,-92.1153,01-01-2005,3.9,-25.9,-7.8
42.3952,-92.1153,01-02-2005,8.6,-15.4,-1.2
42.3952,-92.1153,01-03-2005,23.6,-10.6,2.1
42.3952,-92.1153,01-04-2005,27.4,-1.8,12.3
42.3952,-92.1153,01-05-2005,27.1,-3.9,14.8
42.3952,-92.1153,01-06-2005,33.7,11.1,23
42.3952,-92.1153,01-07-2005,33,11.8,23.1
42.3952,-92.1153,01-08-2005,32.2,10.4,21.1
42.3952,-92.1153,01-09-2005,32.9,1.2,19.9
42.3952,-92.1153,01-10-2005,32.3,-2.8,12
42.4727,-92.4177,01-05-2004,28.6,0.1,17.5
42.4727,-92.4177,01-06-2004,31.6,4.9,19.6
42.4727,-92.4177,01-07-2004,32.1,9.3,21.6
42.4727,-92.4177,01-08-2004,30.2,4.7,19.4
42.4727,-92.4177,01-09-2004,30.2,1.2,19.3
42.4727,-92.4177,01-10-2004,27.4,-4.1,11.1
42.4727,-92.4177,01-11-2004,22.6,-8.7,5.2
42.4727,-92.4177,01-12-2004,14.3,-24.6,-2.7
42.4727,-92.4177,01-01-2005,5,-26.6,-8
42.4727,-92.4177,01-02-2005,10,-15.9,-0.8
42.4727,-92.4177,01-03-2005,23,-11.4,2.2
42.4727,-92.4177,01-04-2005,27.2,-2.7,12.2
42.4727,-92.4177,01-05-2005,26.5,-5.8,13.8
42.4727,-92.4177,01-07-2005,33.8,12.6,23.7
42.4727,-92.4177,01-08-2005,34.2,10.7,21.5
42.4727,-92.4177,01-09-2005,33.2,0.8,20
42.4727,-92.4177,01-10-2005,31.5,-2.8,12.2
42.5951,-92.5526,01-05-2004,29.3,-0.9,17.1
42.5951,-92.5526,01-06-2004,31.7,4.7,19.2
42.5951,-92.5526,01-07-2004,30.7,6.9,20.8
42.5951,-92.5526,01-08-2004,29.5,3.1,18.8
42.5951,-92.5526,01-09-2004,29.6,-0.6,18.6
42.5951,-92.5526,01-10-2004,27.3,-4.4,10.7
42.5951,-92.5526,01-11-2004,22.8,-10.6,5.2
42.5951,-92.5526,01-12-2004,13.2,-25.6,-3.3
42.5951,-92.5526,01-03-2005,23.1,-11.8,1.8
42.5951,-92.5526,01-04-2005,27.2,-2.5,12
42.5951,-92.5526,01-05-2005,27.3,-5.7,13.9
42.5951,-92.5526,01-06-2005,33.1,9.3,22.2
42.5951,-92.5526,01-07-2005,33.1,11.8,23.2
42.5951,-92.5526,01-08-2005,31.2,9.8,20.8
42.5951,-92.5526,01-09-2005,32.2,0.8,19.3
38.7777,-120.8897,01-01-2000,20,-3,8.7
38.7777,-120.8897,01-02-2000,28,-8,11.3
38.7777,-120.8897,01-03-2000,27,-2,12.7
38.7777,-120.8897,01-04-2000,35,1,16.3
38.7777,-120.8897,01-05-2000,35,1,19.6
38.7777,-120.8897,01-06-2000,39,10,26.4
38.7777,-120.8897,01-08-2000,40,13,28
38.7777,-120.8897,01-09-2000,50,10,22.7
38.7777,-120.8897,01-10-2000,31,1,17.4
38.7777,-120.8897,01-11-2000,22,-2,9.3
38.7777,-120.8897,01-12-2000,24,-2,9.4
38.7777,-120.8897,01-01-2001,20,-2,7.1
38.7777,-120.8897,01-02-2001,26,-1,8.3
38.7777,-120.8897,01-03-2001,26,0,12.6
38.7777,-120.8897,01-04-2001,27,0,12.2
38.7777,-120.8897,01-05-2001,36,2,21.1
38.7777,-120.8897,01-06-2001,34,6,18.8
38.7777,-120.8897,01-07-2001,36,10,21.5
