gbifID,species,decimalLatitude,decimalLongitude,day,month,year,rain,temp,soil_temp,optical_thickness,transmission_percent
2626382757,Lithobates catesbeianus,38.896402,-92.388533,8,5,2020,36.6,16.4,17.8,0.103980157,90.12431805
2626380291,Lithobates catesbeianus,32.44533,-87.422395,14,5,2020,133.3,17.7,17.8,0.103980157,90.12431805
2626378937,Lithobates catesbeianus,33.913705,-91.532341,7,5,2020,107.4,21.2,19.4,0.072046733,93.04874105
2626377429,Lithobates catesbeianus,42.460433,-71.6289,13,5,2020,33.8,14.3,17.8,0.075538702,92.72438432
2626376566,Lithobates catesbeianus,35.63062,-78.742347,9,5,2020,39.6,19.5,17.8,0.208329792,81.19392212
2626376081,Lithobates catesbeianus,43.69294,-73.21912,10,8,2016,31.5,24.3,24.2,0.4526,63.59724717
2626371660,Lithobates catesbeianus,35.364679,-97.583644,17,6,2004,144,22.9,26.2,0.1788,83.62731373
2626369170,Lithobates catesbeianus,40.80392,-73.958696,10,5,2020,41.4,16.8,17.8,0.075538702,92.72438432
2626367711,Lithobates catesbeianus,35.630831,-78.742223,9,5,2020,39.6,19.5,17.8,0.208329792,81.19392212
2626367088,Lithobates catesbeianus,39.061686,-76.970663,11,5,2020,98,18.8,17.8,0.208329792,81.19392212
2626365798,Lithobates catesbeianus,29.571078,-94.38762,22,3,2020,80.3,21.1,12.7,0.131927333,87.64046782
2626364764,Lithobates catesbeianus,41.175037,-95.892835,21,5,2020,145.5,16.1,17.8,0.103980157,90.12431805
2626362101,Lithobates catesbeianus,30.45872,-97.610427,7,5,2020,24.9,23.9,19.4,0.072046733,93.04874105
2626361440,Lithobates catesbeianus,35.118586,-85.305358,1,5,2019,15.7,21.3,22.5,0.326222928,72.16442946
2626360123,Lithobates catesbeianus,33.555722,-101.865463,11,5,2020,0,25.1,19.4,0.072046733,93.04874105
2626358904,Lithobates catesbeianus,33.474181,-84.032239,2,5,2020,133.3,17.7,17.8,0.103980157,90.12431805
2626358283,Lithobates catesbeianus,39.710721,-121.72979,10,5,2020,33.7,20.7,12.6,0.082793706,92.05410301
2626354976,Lithobates catesbeianus,35.045631,-120.183381,13,5,2020,0,21.3,12.6,0.082793706,92.05410301
2626354447,Lithobates catesbeianus,32.997972,-116.937444,9,5,2020,4.6,21.9,12.6,0.082793706,92.05410301
2626353423,Lithobates catesbeianus,39.204025,-96.553597,31,8,2019,132.3,23.1,24.7,0.122113721,88.50477145
2626350689,Lithobates catesbeianus,34.72054,-98.672517,19,5,2020,1.2,22.9,19.4,0.072046733,93.04874105
2626350331,Lithobates catesbeianus,40.595695,-105.0784,14,5,2019,99.6,11.5,10.6,0.43141627,64.95884503
2626347165,Lithobates catesbeianus,41.721146,-87.959833,15,5,2020,149.8,15.6,17.8,0.103980157,90.12431805
2626341716,Lithobates catesbeianus,38.925077,-94.600241,16,5,2020,17.7,17,17.8,0.103980157,90.12431805
2626340033,Lithobates catesbeianus,29.76693,-95.450441,15,5,2020,24.9,24.6,19.4,0.072046733,93.04874105
2626338184,Lithobates catesbeianus,38.86019,-77.122161,14,5,2020,98,18.8,17.8,0.208329792,81.19392212
2626338145,Lithobates catesbeianus,35.67345,-78.828195,30,4,2020,50.3,16.1,13.5,0.158196756,85.36817987
2626337680,Lithobates catesbeianus,32.442494,-97.192279,7,4,2019,54.4,18.4,15.9,0.158018687,85.38338262
2626337664,Lithobates catesbeianus,34.120992,-118.410088,16,5,2020,0,21.3,12.6,0.082793706,92.05410301
2626335231,Lithobates catesbeianus,41.027459,-85.300168,12,5,2020,77.1,16.3,17.8,0.208329792,81.19392212
2626333410,Lithobates catesbeianus,32.777643,-96.761784,13,5,2020,1.2,22.9,19.4,0.072046733,93.04874105
2626327602,Lithobates catesbeianus,41.422546,-95.86361,2,5,2020,145.5,16.1,17.8,0.103980157,90.12431805
2626327251,Lithobates catesbeianus,28.946318,-98.800308,16,5,2020,24.9,23.9,19.4,0.072046733,93.04874105
2626326553,Lithobates catesbeianus,30.153046,-97.813956,30,4,2020,18.4,19.5,15.1,0.094700984,90.96448924
2626326541,Lithobates catesbeianus,38.510662,-78.340406,2,5,2020,25.4,16.7,17.8,0.208329792,81.19392212
2626325770,Lithobates catesbeianus,41.626992,-83.192258,5,5,2019,78.6,16.2,17.4,0.100802374,90.41116914
2626323638,Lithobates catesbeianus,40.803858,-73.958686,10,5,2020,41.4,16.8,17.8,0.075538702,92.72438432
2626323520,Lithobates catesbeianus,34.14405,-118.051384,29,4,2020,126.6,17.5,15.1,0.097743011,90.68819325
2626323298,Lithobates catesbeianus,39.214265,-76.911403,15,5,2020,25.4,16.7,17.8,0.208329792,81.19392212
2626319453,Lithobates catesbeianus,38.860147,-77.122227,14,5,2020,98,18.8,17.8,0.208329792,81.19392212
2626316370,Lithobates catesbeianus,40.836989,-73.536421,20,5,2020,14.7,15.1,17.8,0.075538702,92.72438432
2626315446,Lithobates catesbeianus,45.501968,-122.84362,17,5,2020,56,17.6,12.6,0.073833771,92.88260784
2626315372,Lithobates catesbeianus,39.809203,-83.899083,17,5,2020,107.4,17.1,17.8,0.208329792,81.19392212
2626315303,Lithobates catesbeianus,29.766742,-95.450559,15,5,2020,24.9,24.6,19.4,0.072046733,93.04874105
2626313903,Lithobates catesbeianus,38.860164,-77.122165,14,5,2020,98,18.8,17.8,0.208329792,81.19392212
2626312988,Lithobates catesbeianus,42.18298,-85.629592,25,3,2020,60.2,4.8,10.5,1,36.78794412
2626311503,Lithobates catesbeianus,39.145411,-77.147433,13,5,2020,25.4,16.7,17.8,0.208329792,81.19392212
2626306500,Lithobates catesbeianus,38.714496,-104.718877,22,9,2019,11.8,21,27.1,0.159987105,85.21547775
2626306411,Lithobates catesbeianus,33.587328,-84.15737,5,4,2019,107.4,15.6,13.9,0.160821488,85.14440503
2626300309,Lithobates catesbeianus,39.081901,-85.222562,17,5,2020,27.3,16.5,17.8,0.103980157,90.12431805
2626296549,Lithobates catesbeianus,41.477669,-81.493175,17,5,2020,58.8,14.2,17.8,0.208329792,81.19392212
2626293978,Lithobates catesbeianus,29.764281,-95.449577,15,5,2020,24.9,24.6,19.4,0.072046733,93.04874105
2626292548,Lithobates catesbeianus,39.100074,-76.582377,15,5,2020,98,18.8,17.8,0.208329792,81.19392212
2626291963,Lithobates catesbeianus,37.397997,-78.689518,17,2,2020,105,8,6.4,0.313141273,73.11466141
2626290858,Lithobates catesbeianus,35.615028,-97.477722,20,5,2020,1.2,21.6,19.4,0.072046733,93.04874105
2626288613,Lithobates catesbeianus,37.235193,-121.89314,16,5,2020,0.6,21.2,12.6,0.082793706,92.05410301
2626284278,Lithobates catesbeianus,39.428541,-76.662839,15,5,2020,25.4,16.7,17.8,0.208329792,81.19392212
2626282569,Lithobates catesbeianus,31.547299,-110.135544,9,5,2020,0,25.1,19.4,0.082793706,92.05410301
2626281887,Lithobates catesbeianus,41.19385,-96.206401,15,5,2020,145.5,16.1,17.8,0.103980157,90.12431805
2626273642,Lithobates catesbeianus,34.915102,-85.059983,15,5,2020,133.3,17.7,17.8,0.103980157,90.12431805
2626271632,Lithobates catesbeianus,42.926672,-88.033531,20,5,2020,149.8,15.6,17.8,0.103980157,90.12431805
2626269223,Lithobates catesbeianus,39.014449,-77.031459,10,5,2020,98,18.8,17.8,0.208329792,81.19392212
2626264162,Lithobates catesbeianus,46.046822,-118.553791,7,5,2020,56,15.4,12.6,0.073833771,92.88260784
2626263390,Lithobates catesbeianus,39.51615,-76.710063,9,9,2006,1099,18.4,19,0.226,79.77181017
2626260752,Lithobates catesbeianus,41.275396,-95.977516,14,5,2020,145.5,16.1,17.8,0.103980157,90.12431805
2626259272,Lithobates catesbeianus,38.728785,-77.364273,17,5,2020,98,17.3,17.8,0.208329792,81.19392212
2626257685,Lithobates catesbeianus,41.94302,-72.99273,17,5,2020,38.6,13.8,17.8,0.075538702,92.72438432
2626257046,Lithobates catesbeianus,42.456572,-71.247458,18,5,2020,33.8,14.3,17.8,0.075538702,92.72438432
2626256576,Lithobates catesbeianus,29.766868,-95.450513,15,5,2020,24.9,24.6,19.4,0.072046733,93.04874105
2626256227,Lithobates catesbeianus,39.014781,-77.031497,8,5,2020,98,18.8,17.8,0.208329792,81.19392212
2626254026,Lithobates catesbeianus,44.406859,-72.930042,3,5,2020,30.4,13.7,17.8,0.075538702,92.72438432
2626253557,Lithobates catesbeianus,31.622639,-94.641945,12,9,2019,184.5,28.7,27.1,0.2453,78.24697621
2626253469,Lithobates catesbeianus,43.157588,-71.207121,8,6,2019,64.6,19.8,20.9,0.107830728,89.77795522
2626249274,Lithobates catesbeianus,29.764425,-95.453779,16,5,2020,24.9,24.6,19.4,0.072046733,93.04874105
2626248749,Lithobates catesbeianus,41.539096,-82.861798,15,5,2020,0,16.5,17.8,0.208329792,81.19392212
2626247959,Lithobates catesbeianus,42.295331,-89.496786,7,5,2020,149.8,15.6,17.8,0.103980157,90.12431805
2626247909,Lithobates catesbeianus,35.802117,-78.687536,3,5,2020,39.6,19.5,17.8,0.208329792,81.19392212
2626247894,Lithobates catesbeianus,31.63326,-106.309338,3,5,2020,0,25.1,19.4,0.072046733,93.04874105
2626236663,Lithobates catesbeianus,42.349403,-89.236442,18,5,2020,149.8,15.6,17.8,0.103980157,90.12431805
2626227773,Lithobates catesbeianus,33.556504,-101.866349,2,5,2020,0,25.1,19.4,0.072046733,93.04874105
2626226801,Lithobates catesbeianus,40.111276,-88.227087,7,5,2020,84.9,16.6,17.8,0.103980157,90.12431805
2626226100,Lithobates catesbeianus,42.309841,-83.700133,13,5,2020,116.9,14.9,17.8,0.208329792,81.19392212
2626224984,Lithobates catesbeianus,30.602842,-96.215028,21,4,2020,18.4,20.5,15.1,0.094700984,90.96448924
2626222808,Lithobates catesbeianus,37.163348,-121.63023,18,5,2020,0.6,21.2,12.6,0.082793706,92.05410301
2626221049,Lithobates catesbeianus,32.028471,-85.455749,4,5,2020,133.3,17.7,17.8,0.103980157,90.12431805
2626220107,Lithobates catesbeianus,29.764296,-95.453461,16,5,2020,24.9,24.6,19.4,0.072046733,93.04874105
2626218307,Lithobates catesbeianus,40.013828,-105.243226,10,5,2020,44,15.6,12.6,0.082793706,92.05410301
2626216207,Lithobates catesbeianus,39.273328,-76.862633,7,5,2020,25.4,16.7,17.8,0.208329792,81.19392212
2626214483,Lithobates catesbeianus,43.166094,-88.350479,2,5,2020,149.8,15.6,17.8,0.103980157,90.12431805
2626211889,Lithobates catesbeianus,37.376444,-88.930226,7,5,2020,26.9,17.9,17.8,0.103980157,90.12431805
2626211635,Lithobates catesbeianus,35.83034,-78.697439,3,5,2020,39.6,19.5,17.8,0.208329792,81.19392212
2626209342,Lithobates catesbeianus,40.790823,-74.585687,18,5,2020,9.9,15,17.8,0.075538702,92.72438432
2626209321,Lithobates catesbeianus,28.806212,-96.461615,17,5,2020,24.9,24.6,19.4,0.072046733,93.04874105
2626209195,Lithobates catesbeianus,39.006513,-84.141208,16,5,2020,107.4,17.1,17.8,0.208329792,81.19392212
2626208245,Lithobates catesbeianus,35.151214,-106.670113,9,5,2020,0,25.1,19.4,0.072046733,93.04874105
2626207898,Lithobates catesbeianus,41.692078,-70.789275,10,5,2020,45,14.8,17.8,0.075538702,92.72438432
2626207538,Lithobates catesbeianus,41.292393,-96.094394,10,5,2020,145.5,16.1,17.8,0.103980157,90.12431805
2626205149,Lithobates catesbeianus,29.789542,-97.775467,16,5,2020,24.9,23.9,19.4,0.072046733,93.04874105
2626204241,Lithobates catesbeianus,33.556426,-101.865985,11,5,2020,0,25.1,19.4,0.072046733,93.04874105
2626199384,Lithobates catesbeianus,36.237172,-94.006198,20,5,2020,107.4,19.9,19.4,0.072046733,93.04874105
2626199031,Lithobates catesbeianus,41.321455,-81.592179,16,5,2020,58.8,14.2,17.8,0.208329792,81.19392212
2626198259,Lithobates catesbeianus,35.151508,-80.73859,18,5,2020,7.9,17.2,17.8,0.208329792,81.19392212
2626198205,Lithobates catesbeianus,39.920253,-121.044944,25,10,2019,0,17,21,0.04889265,95.22833516
2626194380,Lithobates catesbeianus,40.13009,-75.48221,14,5,2020,43.7,15.2,17.8,0.208329792,81.19392212
2626189831,Lithobates catesbeianus,44.078107,-69.749069,12,5,2020,30.4,13.7,17.8,0.075538702,92.72438432
2626185853,Lithobates catesbeianus,37.05754,-80.628085,24,4,2020,109.4,13.3,13.5,0.158196756,85.36817987
2626184650,Lithobates catesbeianus,38.860176,-77.12215,14,5,2020,98,18.8,17.8,0.208329792,81.19392212
2626184505,Lithobates catesbeianus,40.649493,-73.994199,16,5,2020,41.4,16.7,17.8,0.075538702,92.72438432
2626182821,Lithobates catesbeianus,41.717208,-72.729775,4,5,2020,38.6,13.8,17.8,0.075538702,92.72438432
2626181693,Lithobates catesbeianus,28.869785,-81.304759,13,5,2007,40.3,24.7,25.3,0.4538,63.52097625
2626177591,Lithobates catesbeianus,38.56853,-75.333337,3,5,2020,98,15.5,17.8,0.208329792,81.19392212
2626175088,Lithobates catesbeianus,37.08271,-122.061946,7,5,2020,0.6,21.2,12.6,0.082793706,92.05410301
2626174954,Lithobates catesbeianus,38.75754,-77.098453,2,3,2020,56,12.8,10.5,0.14112605,86.83798451
2626170412,Lithobates catesbeianus,36.091191,-115.026766,15,4,2019,3.3,18.6,20.6,0.13992556,86.94229526
2626170161,Lithobates catesbeianus,41.229932,-74.23016,15,5,2020,14.7,15.1,17.8,0.075538702,92.72438432
2626167331,Lithobates catesbeianus,35.137061,-120.638747,5,5,2020,0,21.3,12.6,0.082793706,92.05410301
2626160386,Lithobates catesbeianus,29.901339,-96.000809,7,3,2019,76.2,12.9,9,0.091529201,91.2534669
2626160116,Lithobates catesbeianus,38.912792,-76.944655,7,5,2020,98,18.8,17.8,0.208329792,81.19392212
2626150049,Lithobates catesbeianus,30.211451,-95.554913,7,5,2020,24.9,24.4,19.4,0.072046733,93.04874105
2626145756,Lithobates catesbeianus,29.407419,-98.318361,3,5,2020,24.9,23.9,19.4,0.072046733,93.04874105
2626145167,Lithobates catesbeianus,42.0664,-93.628097,23,4,2020,50.9,10.8,13.5,0.082356088,92.09439632
2626143996,Lithobates catesbeianus,33.062333,-96.980386,30,4,2020,40,17.6,15.1,0.094700984,90.96448924
2626142506,Lithobates catesbeianus,36.726018,-114.728485,30,7,2014,12.1,21.8,25.1,0.1545,85.68434921
2626142344,Lithobates catesbeianus,41.073961,-85.165852,8,9,2017,0,18.4,19.6,0.10376362,90.14383544
2626142003,Lithobates catesbeianus,40.318641,-76.889227,5,5,2020,28.5,16.1,17.8,0.208329792,81.19392212
2626138183,Lithobates catesbeianus,37.163348,-121.63023,19,5,2020,0.6,21.2,12.6,0.082793706,92.05410301
2626137730,Lithobates catesbeianus,47.873609,-122.328482,11,5,2020,21.6,15.4,12.6,0.073833771,92.88260784
2626137550,Lithobates catesbeianus,39.324032,-121.247688,9,5,2020,33.7,20.7,12.6,0.082793706,92.05410301
2626137475,Lithobates catesbeianus,39.776203,-121.751751,26,4,2020,23,17,15.1,0.097743011,90.68819325
2626135937,Lithobates catesbeianus,38.860151,-77.122132,29,4,2020,117.8,13.9,13.5,0.095752537,90.86888547
2626135152,Lithobates catesbeianus,40.472951,-74.694476,16,5,2020,9.9,15,17.8,0.075538702,92.72438432
2626130957,Lithobates catesbeianus,40.427221,-81.943044,3,5,2020,58.8,14.2,17.8,0.208329792,81.19392212
2626128644,Lithobates catesbeianus,39.495583,-105.089522,9,5,2020,44,15.6,12.6,0.082793706,92.05410301
2626125003,Lithobates catesbeianus,40.409243,-81.806347,2,5,2020,58.8,14.2,17.8,0.208329792,81.19392212
2626123205,Lithobates catesbeianus,39.710498,-121.729673,10,5,2020,33.7,20.7,12.6,0.082793706,92.05410301
2626122040,Lithobates catesbeianus,46.047033,-118.554043,7,5,2020,56,15.4,12.6,0.073833771,92.88260784
2626121325,Lithobates catesbeianus,36.100171,-115.022456,10,4,2016,0.2,18.6,10.8,0.071672457,93.08357347
2626118043,Lithobates catesbeianus,42.715,-83.508889,12,9,2019,113.6,20.6,21.6,0.136230965,87.26410594
2626116720,Lithobates catesbeianus,38.489447,-122.664925,7,5,2020,33.7,20.7,12.6,0.082793706,92.05410301
2626115911,Lithobates catesbeianus,33.32495,-96.626492,6,5,2020,1.2,21.6,19.4,0.072046733,93.04874105
2626115659,Lithobates catesbeianus,38.958345,-95.273003,19,4,2020,18,12.1,13.5,0.082356088,92.09439632
2626112978,Lithobates catesbeianus,39.00615,-84.137023,16,5,2020,107.4,17.1,17.8,0.208329792,81.19392212
2626112636,Lithobates catesbeianus,42.345927,-71.552287,15,4,2020,114.4,6.9,13.5,0.075432311,92.73424993
2626110778,Lithobates catesbeianus,42.482777,-83.811172,1,5,2020,27.3,14.3,17.8,0.208329792,81.19392212
2626109639,Lithobates catesbeianus,35.249042,-97.477069,8,5,2020,1.2,21.6,19.4,0.072046733,93.04874105
2626103330,Lithobates catesbeianus,29.764345,-95.449738,23,2,2019,34.8,10.4,7.3,0.035976195,96.4663257
2626101839,Lithobates catesbeianus,38.680111,-77.323824,10,5,2020,98,17.3,17.8,0.208329792,81.19392212
2626100844,Lithobates catesbeianus,41.33591,-73.110015,2,5,2020,25.9,15.2,17.8,0.075538702,92.72438432
2626099194,Lithobates catesbeianus,37.258648,-76.016125,16,5,2020,56.2,17.9,17.8,0.208329792,81.19392212
2626097497,Lithobates catesbeianus,33.798662,-117.021521,1,5,2020,4.6,22.8,12.6,0.082793706,92.05410301
2626093459,Lithobates catesbeianus,35.096845,-85.133675,22,9,2019,5.2,24,24.3,0.136230965,87.26410594
2621913431,Lithobates catesbeianus,35.669945,-106.743553,17,8,2019,5.6,30.6,27.1,0.112456524,89.36361983
2620209973,Lithobates catesbeianus,35.722033,-79.190012,7,5,2020,39.6,19.5,17.8,0.208329792,81.19392212
2620209772,Lithobates catesbeianus,33.831463,-98.535283,26,4,2020,40,17.6,15.1,0.094700984,90.96448924
2620209737,Lithobates catesbeianus,34.862788,-92.478622,6,5,2020,107.4,19.3,19.4,0.072046733,93.04874105
2620208062,Lithobates catesbeianus,40.403486,-74.50205,4,5,2020,9.9,16,17.8,0.075538702,92.72438432
2620207860,Lithobates catesbeianus,36.319978,-82.373955,3,5,2020,31.8,17.2,17.8,0.208329792,81.19392212
2620206958,Lithobates catesbeianus,41.12021,-81.39749,4,5,2020,58.8,14.2,17.8,0.208329792,81.19392212
2620204926,Lithobates catesbeianus,40.403472,-74.501964,4,5,2020,9.9,16,17.8,0.075538702,92.72438432
2620201112,Lithobates catesbeianus,37.359853,-88.920804,9,10,2019,43.3,14.5,16.1,0.080428067,92.27212755
2620196334,Lithobates catesbeianus,38.870108,-77.13108,5,5,2020,98,18.8,17.8,0.208329792,81.19392212
2620195659,Lithobates catesbeianus,34.49358,-83.921988,5,5,2020,133.3,17.7,17.8,0.103980157,90.12431805
2620195555,Lithobates catesbeianus,29.766982,-95.450368,11,1,2020,162.9,14.7,6.5,0.04369817,95.72428381
2620195523,Lithobates catesbeianus,37.172153,-121.761753,3,5,2020,0.6,21.2,12.6,0.082793706,92.05410301
2620194457,Lithobates catesbeianus,39.764647,-82.851186,7,5,2020,58.8,14.2,17.8,0.208329792,81.19392212
2620193472,Lithobates catesbeianus,42.988704,-71.323082,3,5,2020,33.8,14.3,17.8,0.075538702,92.72438432
2620191874,Lithobates catesbeianus,42.467585,-84.001303,6,5,2020,27.3,14.3,17.8,0.208329792,81.19392212
2620190222,Lithobates catesbeianus,40.480233,-81.989508,3,5,2020,58.8,14.2,17.8,0.208329792,81.19392212
2620189430,Lithobates catesbeianus,32.942964,-117.212855,26,4,2020,138.7,19.8,15.1,0.097743011,90.68819325
2620189306,Lithobates catesbeianus,32.633795,-116.922061,1,5,2020,4.6,21.9,12.6,0.082793706,92.05410301
2620186036,Lithobates catesbeianus,42.093011,-87.806474,3,5,2020,149.8,15.6,17.8,0.103980157,90.12431805
2620184660,Lithobates catesbeianus,38.517462,-121.75739,5,5,2020,33.7,20.7,12.6,0.082793706,92.05410301
2620184635,Lithobates catesbeianus,38.517659,-121.761468,4,5,2020,33.7,20.7,12.6,0.082793706,92.05410301
2620184330,Lithobates catesbeianus,44.095748,-73.341767,9,9,2007,54.8,17.3,23.5,0.1293,87.87103129
2620182654,Lithobates catesbeianus,29.396629,-96.795244,2,5,2020,24.9,24.4,19.4,0.072046733,93.04874105
2620181382,Lithobates catesbeianus,34.063576,-84.005407,4,5,2020,133.3,17.7,17.8,0.103980157,90.12431805
2620179850,Lithobates catesbeianus,29.766748,-95.450487,11,1,2020,162.9,14.7,6.5,0.04369817,95.72428381
2620178437,Lithobates catesbeianus,36.303292,-95.639038,22,4,2020,114.5,15.7,15.1,0.094700984,90.96448924
2620172840,Lithobates catesbeianus,39.443888,-76.781076,7,5,2020,25.4,16.7,17.8,0.208329792,81.19392212
2620171755,Lithobates catesbeianus,42.467585,-84.001303,6,5,2020,27.3,14.3,17.8,0.208329792,81.19392212
2620171746,Lithobates catesbeianus,38.870192,-77.131127,5,5,2020,98,18.8,17.8,0.208329792,81.19392212
2620171346,Lithobates catesbeianus,38.639865,-77.231009,4,5,2020,98,18.8,17.8,0.208329792,81.19392212
2620166590,Lithobates catesbeianus,43.200625,-89.201937,7,5,2020,149.8,15.6,17.8,0.103980157,90.12431805
2620165336,Lithobates catesbeianus,42.447883,-71.091217,4,5,2020,33.8,14.3,17.8,0.075538702,92.72438432
2620161253,Lithobates catesbeianus,41.721024,-87.960001,3,5,2020,149.8,15.6,17.8,0.103980157,90.12431805
2620159143,Lithobates catesbeianus,32.777508,-96.761511,7,5,2020,1.2,22.9,19.4,0.072046733,93.04874105
2620158782,Lithobates catesbeianus,42.120675,-71.246543,5,5,2020,69.6,13.2,17.8,0.075538702,92.72438432
2620156943,Lithobates catesbeianus,39.91178,-104.796455,11,6,2016,134.4,24.2,17.3,0.253424582,77.61382776
2620155371,Lithobates catesbeianus,41.377172,-72.31383,3,5,2020,54.4,15.2,17.8,0.075538702,92.72438432
2620155020,Lithobates catesbeianus,32.777472,-96.761447,7,5,2020,1.2,22.9,19.4,0.072046733,93.04874105
2620151901,Lithobates catesbeianus,41.392115,-82.049187,3,5,2020,58.8,14.2,17.8,0.208329792,81.19392212
2620151892,Lithobates catesbeianus,39.533595,-105.14301,3,5,2020,44,15.6,12.6,0.082793706,92.05410301
2620148623,Lithobates catesbeianus,38.640046,-77.231053,4,5,2020,98,18.8,17.8,0.208329792,81.19392212
2620143503,Lithobates catesbeianus,44.416878,-72.917803,2,5,2020,30.4,13.7,17.8,0.075538702,92.72438432
2620142895,Lithobates catesbeianus,45.013066,-70.833427,15,8,2018,82.2,22.4,27.5,0.195337401,82.25570799
2620139728,Lithobates catesbeianus,38.890854,-77.105335,1,5,2020,98,18.8,17.8,0.208329792,81.19392212
2620137367,Lithobates catesbeianus,43.082847,-72.359284,3,5,2020,30.4,13.7,17.8,0.075538702,92.72438432
2620133213,Lithobates catesbeianus,42.348012,-88.365395,4,5,2020,149.8,15.6,17.8,0.103980157,90.12431805
2620133032,Lithobates catesbeianus,38.890633,-77.106241,1,5,2020,98,18.8,17.8,0.208329792,81.19392212
2620132551,Lithobates catesbeianus,35.39259,-82.684091,2,5,2020,133.3,17.6,17.8,0.208329792,81.19392212
2620131504,Lithobates catesbeianus,42.463011,-83.984866,2,5,2020,27.3,14.3,17.8,0.208329792,81.19392212
2620128185,Lithobates catesbeianus,41.720067,-87.960178,3,5,2020,149.8,15.6,17.8,0.103980157,90.12431805
2620122207,Lithobates catesbeianus,38.497113,-104.436543,16,5,2019,99.6,11.5,22.5,0.43141627,64.95884503
2620120215,Lithobates catesbeianus,38.890859,-77.105351,1,5,2020,98,18.8,17.8,0.208329792,81.19392212
2620119189,Lithobates catesbeianus,42.389208,-71.150741,3,5,2020,33.8,14.3,17.8,0.075538702,92.72438432
2620119071,Lithobates catesbeianus,41.807395,-72.168253,3,5,2020,54.4,15.2,17.8,0.075538702,92.72438432
2620115092,Lithobates catesbeianus,34.063976,-84.006191,4,5,2020,133.3,17.7,17.8,0.103980157,90.12431805
2620105006,Lithobates catesbeianus,34.037956,-84.286912,6,5,2020,133.3,17.7,17.8,0.103980157,90.12431805
2620097319,Lithobates catesbeianus,38.890846,-77.105157,1,5,2020,98,18.8,17.8,0.208329792,81.19392212
2620096691,Lithobates catesbeianus,34.063471,-84.003135,4,5,2020,133.3,17.7,17.8,0.103980157,90.12431805
2620094217,Lithobates catesbeianus,37.34513,-121.716851,4,5,2020,0.6,21.2,12.6,0.082793706,92.05410301
2620089092,Lithobates catesbeianus,42.369733,-89.264524,28,4,2020,77.6,9.1,13.5,0.158196756,85.36817987
2620088915,Lithobates catesbeianus,45.60305,-122.693297,3,5,2020,56,17.6,12.6,0.073833771,92.88260784
2620088440,Lithobates catesbeianus,34.111336,-84.146842,2,5,2020,133.3,17.7,17.8,0.103980157,90.12431805
2620085609,Lithobates catesbeianus,37.672598,-97.179796,5,5,2020,17.7,17,19.4,0.072046733,93.04874105
2620083817,Lithobates catesbeianus,41.321667,-72.6297,4,5,2020,38.6,15.2,17.8,0.075538702,92.72438432
2620083810,Lithobates catesbeianus,34.341003,-97.709823,6,5,2020,1.2,21.6,19.4,0.072046733,93.04874105
2620080026,Lithobates catesbeianus,29.565544,-95.118568,3,5,2020,24.9,24.6,19.4,0.072046733,93.04874105
2620080014,Lithobates catesbeianus,42.369733,-89.264524,28,4,2020,77.6,9.1,13.5,0.158196756,85.36817987
2620076593,Lithobates catesbeianus,28.931099,-98.620605,2,5,2020,24.9,23.9,19.4,0.072046733,93.04874105
2620072358,Lithobates catesbeianus,37.345904,-121.716838,4,5,2020,0.6,21.2,12.6,0.082793706,92.05410301
2620071819,Lithobates catesbeianus,29.666637,-82.311675,20,2,2020,35.2,13.7,6.4,0.061483335,94.03686168
2620071155,Lithobates catesbeianus,34.125968,-118.111813,7,3,2020,123.7,13.8,12.7,0.153845794,85.74042274
2620071087,Lithobates catesbeianus,30.048565,-95.324342,27,4,2020,18.4,21.6,15.1,0.094700984,90.96448924
2620070496,Lithobates catesbeianus,33.853231,-87.228349,2,9,2019,5.2,24,24.3,0.202547533,81.66476643
2620068466,Lithobates catesbeianus,32.813597,-96.888386,4,5,2020,1.2,22.9,19.4,0.072046733,93.04874105
2620065060,Lithobates catesbeianus,32.61373,-96.996666,24,4,2020,40,18,15.1,0.094700984,90.96448924
2620063765,Lithobates catesbeianus,42.989522,-71.964123,3,5,2020,30.4,13.7,17.8,0.075538702,92.72438432
2620062837,Lithobates catesbeianus,38.890655,-77.106008,1,5,2020,98,18.8,17.8,0.208329792,81.19392212
2620062141,Lithobates catesbeianus,42.231297,-88.954158,1,5,2020,149.8,15.6,17.8,0.103980157,90.12431805
2620060307,Lithobates catesbeianus,43.070121,-77.387224,3,5,2020,53.1,14.6,17.8,0.075538702,92.72438432
2620058921,Lithobates catesbeianus,41.070604,-85.014412,4,5,2020,77.1,16.3,17.8,0.208329792,81.19392212
2620058735,Lithobates catesbeianus,42.370305,-89.264686,28,4,2020,77.6,9.1,13.5,0.158196756,85.36817987
2620058635,Lithobates catesbeianus,41.21126,-73.826881,27,3,2020,21.6,7.1,10.5,0.061672099,94.01911261
2620058011,Lithobates catesbeianus,39.969412,-105.143394,5,5,2020,44,15.6,12.6,0.082793706,92.05410301
2620056307,Lithobates catesbeianus,39.309503,-84.617833,4,5,2020,107.4,17.1,17.8,0.208329792,81.19392212
2620050803,Lithobates catesbeianus,29.765371,-95.45207,30,4,2020,18.4,21.6,15.1,0.094700984,90.96448924
2620049481,Lithobates catesbeianus,33.45369,-117.265763,17,4,2009,149,11,20.3,0.1051,90.02344946
